,Simulation,Observation,Variable,Study
76,13.154605542712659,9.17575657421306,CO2,Marstorp and Witter (1999)
77,15.67737309468943,9.34629466696939,CO2,Marstorp and Witter (1999)
78,16.846770298940868,9.53297086831751,CO2,Marstorp and Witter (1999)
79,18.006330110310458,9.69567726232789,CO2,Marstorp and Witter (1999)
80,19.147037753954233,9.87323289962733,CO2,Marstorp and Witter (1999)
81,20.199891004164385,10.1125087777154,CO2,Marstorp and Witter (1999)
82,5.168758138857309,5.16875813885731,Flush,Marstorp and Witter (1999)
83,4.790480061479138,,Flush,Marstorp and Witter (1999)
84,4.452857436328305,14.9418265863967,Flush,Marstorp and Witter (1999)
85,4.213878781851985,,Flush,Marstorp and Witter (1999)
86,4.073431547436978,13.32497246421592,Flush,Marstorp and Witter (1999)
87,3.97983642518074,,Flush,Marstorp and Witter (1999)
88,3.9381671777762652,,Flush,Marstorp and Witter (1999)
89,3.9046215692587025,8.65833424738533,Flush,Marstorp and Witter (1999)
90,3.8926559287327955,,Flush,Marstorp and Witter (1999)
91,3.8875604264823655,,Flush,Marstorp and Witter (1999)
92,3.8836994392346833,,Flush,Marstorp and Witter (1999)
93,3.8838054789439056,,Flush,Marstorp and Witter (1999)
94,3.8857976698279164,14.44809864078266,Flush,Marstorp and Witter (1999)
95,3.8912972283790817,,Flush,Marstorp and Witter (1999)
96,3.8964465317190187,,Flush,Marstorp and Witter (1999)
97,3.9097895136271243,,Flush,Marstorp and Witter (1999)
98,3.9177843511472155,,Flush,Marstorp and Witter (1999)
99,3.9311880470910325,10.90170185862697,Flush,Marstorp and Witter (1999)
100,3.94095580365166,,Flush,Marstorp and Witter (1999)
101,3.9566914502001893,,Flush,Marstorp and Witter (1999)
102,3.979401761637308,,Flush,Marstorp and Witter (1999)
103,3.991389210012407,,Flush,Marstorp and Witter (1999)
104,4.010044820415595,10.15621462063184,Flush,Marstorp and Witter (1999)
105,4.042651051500588,,Flush,Marstorp and Witter (1999)
106,4.076769530903807,,Flush,Marstorp and Witter (1999)
107,4.119228888139885,,Flush,Marstorp and Witter (1999)
108,4.170310004652689,,Flush,Marstorp and Witter (1999)
109,4.207550476917364,,Flush,Marstorp and Witter (1999)
110,4.2757122010258195,,Flush,Marstorp and Witter (1999)
111,4.3914023774375215,10.34730691686277,Flush,Marstorp and Witter (1999)
112,4.571411722856388,,Flush,Marstorp and Witter (1999)
113,4.926467202688192,9.732157562527451,Flush,Marstorp and Witter (1999)
114,5.201900128095359,,Flush,Marstorp and Witter (1999)
115,5.4666808149803625,,Flush,Marstorp and Witter (1999)
116,5.7269822018661936,,Flush,Marstorp and Witter (1999)
117,5.98120404551795,,Flush,Marstorp and Witter (1999)
118,6.465763960233533,,Flush,Marstorp and Witter (1999)
119,6.687184581824982,,Flush,Marstorp and Witter (1999)
120,6.904720171021211,,Flush,Marstorp and Witter (1999)
121,7.1167354106536855,,Flush,Marstorp and Witter (1999)
122,7.3106592286904775,8.21600715729911,Flush,Marstorp and Witter (1999)
123,1.05634021338326,1.05634021338326,DNA,Marstorp and Witter (1999)
124,1.143063838274962,,DNA,Marstorp and Witter (1999)
125,1.2279595585832312,1.05106510620032,DNA,Marstorp and Witter (1999)
126,1.29720404926533,,DNA,Marstorp and Witter (1999)
127,1.3462939899786628,1.1038161780297,DNA,Marstorp and Witter (1999)
128,1.3879155581055318,,DNA,Marstorp and Witter (1999)
129,1.412367601462395,,DNA,Marstorp and Witter (1999)
130,1.4399985369806567,1.14074192831026,DNA,Marstorp and Witter (1999)
131,1.4552926242388589,,DNA,Marstorp and Witter (1999)
132,1.465037915551337,,DNA,Marstorp and Witter (1999)
133,1.4790676282443689,,DNA,Marstorp and Witter (1999)
134,1.4924845947393786,,DNA,Marstorp and Witter (1999)
135,1.501134828518279,1.33592089407895,DNA,Marstorp and Witter (1999)
136,1.5137289888871222,,DNA,Marstorp and Witter (1999)
137,1.521902119092589,,DNA,Marstorp and Witter (1999)
138,1.5377970092207267,,DNA,Marstorp and Witter (1999)
139,1.5455511128292798,,DNA,Marstorp and Witter (1999)
140,1.5569800344285722,1.62605178914052,DNA,Marstorp and Witter (1999)
141,1.5644821784638039,,DNA,Marstorp and Witter (1999)
142,1.5755862458766619,,DNA,Marstorp and Witter (1999)
143,1.5901607803288362,,DNA,Marstorp and Witter (1999)
144,1.5973666492177352,,DNA,Marstorp and Witter (1999)
145,1.6080923252451131,1.59967625322583,DNA,Marstorp and Witter (1999)
146,1.6257923188669337,,DNA,Marstorp and Witter (1999)
147,1.64333240697747,,DNA,Marstorp and Witter (1999)
148,1.6642446081269078,,DNA,Marstorp and Witter (1999)
149,1.6885389781096807,,DNA,Marstorp and Witter (1999)
150,1.705863752519647,,DNA,Marstorp and Witter (1999)
151,1.7370538293590483,,DNA,Marstorp and Witter (1999)
152,1.7892004766775365,1.66297753942108,DNA,Marstorp and Witter (1999)
153,1.8697952623284593,,DNA,Marstorp and Witter (1999)
154,2.0296842065505993,1.68407796815283,DNA,Marstorp and Witter (1999)
155,2.155342784033601,,DNA,Marstorp and Witter (1999)
156,2.2776499654863116,,DNA,Marstorp and Witter (1999)
157,2.399397997799163,,DNA,Marstorp and Witter (1999)
158,2.519806774544152,,DNA,Marstorp and Witter (1999)
159,2.753649798477496,,DNA,Marstorp and Witter (1999)
160,2.8624992342815663,,DNA,Marstorp and Witter (1999)
161,2.9707209984502967,,DNA,Marstorp and Witter (1999)
162,3.077465785399394,,DNA,Marstorp and Witter (1999)
163,3.176240368999596,1.52054964548177,DNA,Marstorp and Witter (1999)
0,0.3952303447908305,0.42,kec,Glanville et al. (2016)
1,0.39135011774236816,0.4,kec,Glanville et al. (2016)
2,0.3843198438316448,0.39,kec,Glanville et al. (2016)
3,0.37282972136084663,0.39,kec,Glanville et al. (2016)
4,0.3576585669967652,0.37,kec,Glanville et al. (2016)
5,0.34924496203659827,,kec,Glanville et al. (2016)
6,0.3408456912531526,0.37,kec,Glanville et al. (2016)
7,0.33934495830159217,0.36,kec,Glanville et al. (2016)
8,0.3393090539112221,0.29,kec,Glanville et al. (2016)
9,0.3393090539109749,0.29,kec,Glanville et al. (2016)
10,0.3393090539109749,0.28,kec,Glanville et al. (2016)
11,0.3393090539109749,0.25,kec,Glanville et al. (2016)
12,0.3393090539109749,0.25,kec,Glanville et al. (2016)
13,0.3393090539109749,0.25,kec,Glanville et al. (2016)
14,0.3393090539109749,0.29,kec,Glanville et al. (2016)
15,0.3952303447908305,,kec,Glanville et al. (2016)
16,0.3843198438316448,0.38,kec,Glanville et al. (2016)
17,0.37282972136084663,0.36,kec,Glanville et al. (2016)
18,0.3576585669967652,0.35,kec,Glanville et al. (2016)
19,0.34924496203659827,0.34,kec,Glanville et al. (2016)
20,0.3408456912531526,0.33,kec,Glanville et al. (2016)
21,0.33934495830159217,0.31,kec,Glanville et al. (2016)
22,0.3393090539112221,0.31,kec,Glanville et al. (2016)
23,0.3393090539109749,0.28,kec,Glanville et al. (2016)
24,0.3393090539109749,0.28,kec,Glanville et al. (2016)
25,0.3393090539109749,0.28,kec,Glanville et al. (2016)
26,0.3393090539109749,0.26,kec,Glanville et al. (2016)
27,0.3393090539109749,0.21,kec,Glanville et al. (2016)
0,24.9791840133222,24.9791840133222,S,Bremer and van Kessel (1990)
1,23.57012295013724,13.9329999451555,S,Bremer and van Kessel (1990)
2,22.226578766445495,1.45836553371193,S,Bremer and van Kessel (1990)
3,19.71193042169064,0.0,S,Bremer and van Kessel (1990)
4,11.77477463593179,0.0,S,Bremer and van Kessel (1990)
5,3.7610074965259916,0.0,S,Bremer and van Kessel (1990)
6,0.0,0.0,CO2,Bremer and van Kessel (1990)
7,0.8077564857688383,1.20691502955458,CO2,Bremer and van Kessel (1990)
8,1.6258091594983957,4.0560259189949,CO2,Bremer and van Kessel (1990)
9,3.201429397667776,7.18213370046413,CO2,Bremer and van Kessel (1990)
10,8.235922022904932,8.88368603721322,CO2,Bremer and van Kessel (1990)
11,13.33355192103238,9.51682179042218,CO2,Bremer and van Kessel (1990)
12,,,kec,Bremer and van Kessel (1990)
13,0.7982983392658234,0.5,kec,Bremer and van Kessel (1990)
14,0.6704709970403641,0.447470817120623,kec,Bremer and van Kessel (1990)
15,0.5332284941491812,0.378599221789883,kec,Bremer and van Kessel (1990)
16,0.3946105396134346,0.359143968871595,kec,Bremer and van Kessel (1990)
17,0.351644868946968,0.327237354085603,kec,Bremer and van Kessel (1990)
18,0.0,0.0,MBC,Bremer and van Kessel (1990)
19,0.6013045884549526,9.68272053990096,MBC,Bremer and van Kessel (1990)
20,1.1267960809844042,19.2865594460756,MBC,Bremer and van Kessel (1990)
21,2.065824183284266,17.4525614619396,MBC,Bremer and van Kessel (1990)
22,4.968487343769828,15.9735308295718,MBC,Bremer and van Kessel (1990)
23,7.884624581114568,15.3621981681932,MBC,Bremer and van Kessel (1990)
24,24.9791840133222,24.9791840133222,S,Bremer and van Kessel (1990)
25,23.57012295013724,14.3592914088559,S,Bremer and van Kessel (1990)
26,22.226578766445495,4.48727856526747,S,Bremer and van Kessel (1990)
27,19.71193042169064,0.179491142610698,S,Bremer and van Kessel (1990)
28,11.77477463593179,0.0,S,Bremer and van Kessel (1990)
29,3.7610074965259916,0.0,S,Bremer and van Kessel (1990)
30,0.0,0.0,CO2,Bremer and van Kessel (1990)
31,0.8077564857688383,1.22670052184236,CO2,Bremer and van Kessel (1990)
32,1.6258091594983957,3.957098457556,CO2,Bremer and van Kessel (1990)
33,3.201429397667776,7.71634199223419,CO2,Bremer and van Kessel (1990)
34,8.235922022904932,9.16068292924213,CO2,Bremer and van Kessel (1990)
35,13.33355192103238,10.4071689433723,CO2,Bremer and van Kessel (1990)
36,,,kec,Bremer and van Kessel (1990)
37,0.7982983392658234,0.409727626459144,kec,Bremer and van Kessel (1990)
38,0.6704709970403641,0.389494163424124,kec,Bremer and van Kessel (1990)
39,0.5332284941491812,0.360311284046693,kec,Bremer and van Kessel (1990)
40,0.3946105396134346,0.33852140077821,kec,Bremer and van Kessel (1990)
41,0.351644868946968,0.327237354085603,kec,Bremer and van Kessel (1990)
42,0.0,0.0,MBC,Bremer and van Kessel (1990)
43,0.6013045884549526,9.36719400499584,MBC,Bremer and van Kessel (1990)
44,1.1267960809844042,16.5257022656558,MBC,Bremer and van Kessel (1990)
45,2.065824183284266,17.0778737017398,MBC,Bremer and van Kessel (1990)
46,4.968487343769828,15.7171655199614,MBC,Bremer and van Kessel (1990)
47,7.884624581114568,14.5536614224988,MBC,Bremer and van Kessel (1990)
48,2.49791840133222,2.49791840133222,S,Bremer and van Kessel (1990)
49,2.356552936436648,0.0,S,Bremer and van Kessel (1990)
50,2.2230462269997058,0.0,S,Bremer and van Kessel (1990)
51,1.9777639602970327,0.0,S,Bremer and van Kessel (1990)
52,1.2348585261829388,0.0,S,Bremer and van Kessel (1990)
53,0.4764596671224482,0.0,S,Bremer and van Kessel (1990)
54,0.0,0.0,CO2,Bremer and van Kessel (1990)
55,0.08106905602488626,0.27699689202892,CO2,Bremer and van Kessel (1990)
56,0.16246991814705244,0.379881451925376,CO2,Bremer and van Kessel (1990)
57,0.3164437023815723,0.441216478017494,CO2,Bremer and van Kessel (1990)
58,0.7881522447940071,0.550036685600284,CO2,Bremer and van Kessel (1990)
59,1.2701405662469933,0.627200105522626,CO2,Bremer and van Kessel (1990)
60,,,kec,Bremer and van Kessel (1990)
61,0.7967970008453301,0.417509727626459,kec,Bremer and van Kessel (1990)
62,0.6671664669512775,0.408560311284047,kec,Bremer and van Kessel (1990)
63,0.5284930674097916,0.45875486381323,kec,Bremer and van Kessel (1990)
64,0.3920944152789931,0.488326848249027,kec,Bremer and van Kessel (1990)
65,0.3523296585562916,0.468482490272374,kec,Bremer and van Kessel (1990)
66,0.0,0.0,MBC,Bremer and van Kessel (1990)
67,0.06029641018663887,2.19685349927692,MBC,Bremer and van Kessel (1990)
68,0.11240225787828026,2.08839125290328,MBC,Bremer and van Kessel (1990)
69,0.2037107404308512,2.03514615013804,MBC,Bremer and van Kessel (1990)
70,0.4749076321648255,1.93260002629388,MBC,Bremer and van Kessel (1990)
71,0.7513181700357311,1.87146676015601,MBC,Bremer and van Kessel (1990)
0,0.0,0.0,CO2,Blagodatskaya et al. (2014)
1,4.071384067835475,0.17541160608294,CO2,Blagodatskaya et al. (2014)
2,6.330195905265851,0.539241652067532,CO2,Blagodatskaya et al. (2014)
3,8.487265594218044,0.903432998991554,CO2,Blagodatskaya et al. (2014)
4,11.005958833916422,1.45134587360493,CO2,Blagodatskaya et al. (2014)
5,13.334670089396417,1.63127374143051,CO2,Blagodatskaya et al. (2014)
6,16.063864593325192,2.17918661604387,CO2,Blagodatskaya et al. (2014)
7,18.702235017581103,2.72746079159664,CO2,Blagodatskaya et al. (2014)
8,21.567818065906692,3.27555431667971,CO2,Blagodatskaya et al. (2014)
9,24.56560513690738,3.63938436266432,CO2,Blagodatskaya et al. (2014)
10,27.82672433420539,4.37156071637616,CO2,Blagodatskaya et al. (2014)
11,30.859218245961294,5.28854250059557,CO2,Blagodatskaya et al. (2014)
12,34.0242593332722,6.20552428481498,CO2,Blagodatskaya et al. (2014)
13,37.609677560093715,7.30640824719342,CO2,Blagodatskaya et al. (2014)
14,41.36569276559724,8.40729220957189,CO2,Blagodatskaya et al. (2014)
15,45.14442553608609,10.2454107388139,CO2,Blagodatskaya et al. (2014)
16,49.25675387765192,11.8990851384877,CO2,Blagodatskaya et al. (2014)
17,53.56061972247017,14.8426038918508,CO2,Blagodatskaya et al. (2014)
18,57.709870482095766,18.5235378625472,CO2,Blagodatskaya et al. (2014)
19,62.58897937210652,22.5724568400313,CO2,Blagodatskaya et al. (2014)
20,67.30939580567346,28.4643719094395,CO2,Blagodatskaya et al. (2014)
21,72.23220039070861,35.27760437434,CO2,Blagodatskaya et al. (2014)
22,77.36085441333049,44.3019985884221,CO2,Blagodatskaya et al. (2014)
23,83.14100988126475,53.8788219388601,CO2,Blagodatskaya et al. (2014)
24,88.7188580147744,64.1930605066314,CO2,Blagodatskaya et al. (2014)
25,94.51632580913898,76.9027243026826,CO2,Blagodatskaya et al. (2014)
26,100.78860939429114,89.2436804900673,CO2,Blagodatskaya et al. (2014)
27,107.32019970716117,96.6095227417935,CO2,Blagodatskaya et al. (2014)
28,113.84729106884431,99.7374856247248,CO2,Blagodatskaya et al. (2014)
29,120.8876994621099,102.312477419891,CO2,Blagodatskaya et al. (2014)
30,127.61556590904749,104.150776599603,CO2,Blagodatskaya et al. (2014)
31,135.7413822935802,106.172616656534,CO2,Blagodatskaya et al. (2014)
32,142.6372401480425,108.011096486715,CO2,Blagodatskaya et al. (2014)
33,150.98527293665902,109.848853715018,CO2,Blagodatskaya et al. (2014)
34,159.27763812025745,111.502528114692,CO2,Blagodatskaya et al. (2014)
35,167.14826369913894,112.788036857108,CO2,Blagodatskaya et al. (2014)
36,175.90121198824983,114.257447777684,CO2,Blagodatskaya et al. (2014)
37,185.2309207042053,115.726678047789,CO2,Blagodatskaya et al. (2014)
38,194.07727902727345,117.012006139736,CO2,Blagodatskaya et al. (2014)
39,2.4848630240651,2.4848630240651,DNA,Blagodatskaya et al. (2014)
40,2.560509294735499,,DNA,Blagodatskaya et al. (2014)
41,2.6306581817386743,,DNA,Blagodatskaya et al. (2014)
42,2.710219956654794,,DNA,Blagodatskaya et al. (2014)
43,2.814885229487987,,DNA,Blagodatskaya et al. (2014)
44,2.920390260478476,,DNA,Blagodatskaya et al. (2014)
45,3.0523427581848477,,DNA,Blagodatskaya et al. (2014)
46,3.1866485561372766,,DNA,Blagodatskaya et al. (2014)
47,3.338494422025109,,DNA,Blagodatskaya et al. (2014)
48,3.502710422213324,,DNA,Blagodatskaya et al. (2014)
49,3.6863930362077535,,DNA,Blagodatskaya et al. (2014)
50,3.861070113218535,2.65017752763535,DNA,Blagodatskaya et al. (2014)
51,4.046697811820212,,DNA,Blagodatskaya et al. (2014)
52,4.260430584570527,,DNA,Blagodatskaya et al. (2014)
53,4.4876661246550045,2.83546258786628,DNA,Blagodatskaya et al. (2014)
54,4.719219950466393,,DNA,Blagodatskaya et al. (2014)
55,4.974119710981134,,DNA,Blagodatskaya et al. (2014)
56,5.243731490658138,,DNA,Blagodatskaya et al. (2014)
57,5.506100457662042,,DNA,Blagodatskaya et al. (2014)
58,5.817377279167354,3.36097963241646,DNA,Blagodatskaya et al. (2014)
59,6.121114043011618,,DNA,Blagodatskaya et al. (2014)
60,6.440368530196125,,DNA,Blagodatskaya et al. (2014)
61,6.775504947905796,,DNA,Blagodatskaya et al. (2014)
62,7.1561373719360235,,DNA,Blagodatskaya et al. (2014)
63,7.526249597888331,4.94527303274559,DNA,Blagodatskaya et al. (2014)
64,7.913745359244866,,DNA,Blagodatskaya et al. (2014)
65,8.336116509549203,,DNA,Blagodatskaya et al. (2014)
66,8.779349411982084,,DNA,Blagodatskaya et al. (2014)
67,9.225699710669902,,DNA,Blagodatskaya et al. (2014)
68,9.710965925978634,,DNA,Blagodatskaya et al. (2014)
69,10.17838679668078,,DNA,Blagodatskaya et al. (2014)
70,10.747771552288949,,DNA,Blagodatskaya et al. (2014)
71,11.23516410693913,,DNA,Blagodatskaya et al. (2014)
72,11.830414920048975,,DNA,Blagodatskaya et al. (2014)
73,12.427451820505548,,DNA,Blagodatskaya et al. (2014)
74,12.999537441101126,,DNA,Blagodatskaya et al. (2014)
75,13.642089481260825,6.58436114918147,DNA,Blagodatskaya et al. (2014)
76,14.334516379594465,,DNA,Blagodatskaya et al. (2014)
77,14.99845966515512,,DNA,Blagodatskaya et al. (2014)
78,0.0,0.0,CO2,Blagodatskaya et al. (2014)
79,3.5159738964660328,0.579549493937988,CO2,Blagodatskaya et al. (2014)
80,5.550681058782591,0.770631414101092,CO2,Blagodatskaya et al. (2014)
81,7.661506747528582,1.15791703785436,CO2,Blagodatskaya et al. (2014)
82,9.771309799924465,1.15299224609757,CO2,Blagodatskaya et al. (2014)
83,11.967467745204623,1.93288226870144,CO2,Blagodatskaya et al. (2014)
84,14.070581835653208,1.9283514602852,CO2,Blagodatskaya et al. (2014)
85,16.550687180715308,2.51184078762864,CO2,Blagodatskaya et al. (2014)
86,19.04534917710533,2.70311969946199,CO2,Blagodatskaya et al. (2014)
87,21.65497658245209,3.28680601847572,CO2,Blagodatskaya et al. (2014)
88,24.498519435593884,3.87029534581915,CO2,Blagodatskaya et al. (2014)
89,27.130311080416455,4.65057935176354,CO2,Blagodatskaya et al. (2014)
90,30.24407965953511,5.23406867910696,CO2,Blagodatskaya et al. (2014)
91,33.1273637351569,6.01435268505137,CO2,Blagodatskaya et al. (2014)
92,36.67409499249142,7.38245983508516,CO2,Blagodatskaya et al. (2014)
93,39.98045559131186,8.35875055294946,CO2,Blagodatskaya et al. (2014)
94,43.585426861805956,10.1196590935041,CO2,Blagodatskaya et al. (2014)
95,47.51616822674423,12.0765743459786,CO2,Blagodatskaya et al. (2014)
96,51.31557625177731,14.8186983961544,CO2,Blagodatskaya et al. (2014)
97,55.45467215521142,17.75682915825,CO2,Blagodatskaya et al. (2014)
98,59.60857534732584,21.8723791335569,CO2,Blagodatskaya et al. (2014)
99,63.945167165816926,26.9689476268145,CO2,Blagodatskaya et al. (2014)
100,68.85597803439555,33.830955469043,CO2,Blagodatskaya et al. (2014)
101,73.79305993932634,41.6741788208927,CO2,Blagodatskaya et al. (2014)
102,79.15790481457223,51.4792422169736,CO2,Blagodatskaya et al. (2014)
103,84.32388410806666,62.2657181143459,CO2,Blagodatskaya et al. (2014)
104,89.69988554605558,74.2294162332591,CO2,Blagodatskaya et al. (2014)
105,95.5277542079643,85.996713656912,CO2,Blagodatskaya et al. (2014)
106,101.83984708265335,95.8017770529929,CO2,Blagodatskaya et al. (2014)
107,108.1542930474946,103.056389294072,CO2,Blagodatskaya et al. (2014)
108,114.44490953651056,108.15295778733,CO2,Blagodatskaya et al. (2014)
109,121.51468069640178,111.875706372116,CO2,Blagodatskaya et al. (2014)
110,128.27696871546627,114.617830422291,CO2,Blagodatskaya et al. (2014)
111,135.56235250812782,116.771146370026,CO2,Blagodatskaya et al. (2014)
112,143.39925176076855,119.120469029681,CO2,Blagodatskaya et al. (2014)
113,150.86651205745383,120.881574561906,CO2,Blagodatskaya et al. (2014)
