,Simulation,Observation,Variable,Study
22,46.315240681322756,0.890523494236081,S,Marstorp and Witter (1999)
23,46.07928001365389,,S,Marstorp and Witter (1999)
24,45.84198076629277,,S,Marstorp and Witter (1999)
25,45.55550924272471,,S,Marstorp and Witter (1999)
26,45.21901472738839,,S,Marstorp and Witter (1999)
27,44.977213847416856,,S,Marstorp and Witter (1999)
28,44.53906247861036,,S,Marstorp and Witter (1999)
29,43.80099829768902,0.890523494236081,S,Marstorp and Witter (1999)
30,42.652238651420376,,S,Marstorp and Witter (1999)
31,40.35596867855491,,S,Marstorp and Witter (1999)
32,38.53696908677052,,S,Marstorp and Witter (1999)
33,36.7520667380336,,S,Marstorp and Witter (1999)
34,34.957526689220096,,S,Marstorp and Witter (1999)
35,33.1607077750591,,S,Marstorp and Witter (1999)
36,29.587546136773017,,S,Marstorp and Witter (1999)
37,27.875552915819025,,S,Marstorp and Witter (1999)
38,26.134591734360992,,S,Marstorp and Witter (1999)
39,24.372626696553844,,S,Marstorp and Witter (1999)
40,22.69584950677866,,S,Marstorp and Witter (1999)
41,0.0,0.0,CO2,Marstorp and Witter (1999)
42,0.18932488857346286,0.008871352656646,CO2,Marstorp and Witter (1999)
43,0.412730959015355,0.032600542098624,CO2,Marstorp and Witter (1999)
44,0.6387685830554157,0.070857514413369,CO2,Marstorp and Witter (1999)
45,0.8345382995648374,0.134096735238337,CO2,Marstorp and Witter (1999)
46,1.0321133120055688,0.223020961602405,CO2,Marstorp and Witter (1999)
47,1.1648039618712351,0.335527014861182,CO2,Marstorp and Witter (1999)
48,1.3317326317372409,0.499120607792758,CO2,Marstorp and Witter (1999)
49,1.4324451475635842,0.697518338062734,CO2,Marstorp and Witter (1999)
50,1.4998137558483295,0.928798604420278,CO2,Marstorp and Witter (1999)
51,1.6012017512926804,1.20482520589228,CO2,Marstorp and Witter (1999)
52,1.7029854994288525,1.54271065806504,CO2,Marstorp and Witter (1999)
53,1.7710576839811178,1.9542703817642,CO2,Marstorp and Witter (1999)
54,1.8734852530280945,2.44782781468932,CO2,Marstorp and Witter (1999)
55,1.9419801220387694,3.05049177740157,CO2,Marstorp and Witter (1999)
56,2.0794641018647497,3.77571411521204,CO2,Marstorp and Witter (1999)
57,2.1484490818196305,4.61946575147739,CO2,Marstorp and Witter (1999)
58,2.2522245192574273,5.44343181739781,CO2,Marstorp and Witter (1999)
59,2.3216038153539835,6.06784639660365,CO2,Marstorp and Witter (1999)
60,2.425961194155155,6.49827282310138,CO2,Marstorp and Witter (1999)
61,2.5656321939247095,6.81925821001246,CO2,Marstorp and Witter (1999)
62,2.635689400003201,7.05303393220556,CO2,Marstorp and Witter (1999)
63,2.7410467492945436,7.26029728613466,CO2,Marstorp and Witter (1999)
64,2.9173499965424368,7.41260698189923,CO2,Marstorp and Witter (1999)
65,3.0945113546024605,7.54194355675537,CO2,Marstorp and Witter (1999)
66,3.3081951883156098,7.67134028608546,CO2,Marstorp and Witter (1999)
67,3.558931181111455,7.79195000633347,CO2,Marstorp and Witter (1999)
68,3.738934362716982,7.90888521122895,CO2,Marstorp and Witter (1999)
69,4.064741219241175,8.03555827965568,CO2,Marstorp and Witter (1999)
70,4.612507534799642,8.14378063415918,CO2,Marstorp and Witter (1999)
71,5.462474018009098,8.24401963062133,CO2,Marstorp and Witter (1999)
72,7.1520373417041085,8.39189142211409,CO2,Marstorp and Witter (1999)
73,8.481404126645556,8.5462248862519,CO2,Marstorp and Witter (1999)
74,9.777852989896315,8.74758307598931,CO2,Marstorp and Witter (1999)
75,11.07295920057576,8.94949841073534,CO2,Marstorp and Witter (1999)
76,12.360856547745753,9.17575657421306,CO2,Marstorp and Witter (1999)
77,14.893208299443579,9.34629466696939,CO2,Marstorp and Witter (1999)
78,16.09154049034144,9.53297086831751,CO2,Marstorp and Witter (1999)
79,17.299055463049616,9.69567726232789,CO2,Marstorp and Witter (1999)
80,18.508697982290304,9.87323289962733,CO2,Marstorp and Witter (1999)
81,19.64710045193961,10.1125087777154,CO2,Marstorp and Witter (1999)
82,5.168758138857309,5.16875813885731,Flush,Marstorp and Witter (1999)
83,5.157743653656923,,Flush,Marstorp and Witter (1999)
84,5.146621691961515,14.9418265863967,Flush,Marstorp and Witter (1999)
85,5.137341905599205,,Flush,Marstorp and Witter (1999)
86,5.130836241074338,13.32497246421592,Flush,Marstorp and Witter (1999)
87,5.125649485370946,,Flush,Marstorp and Witter (1999)
88,5.122915042847731,,Flush,Marstorp and Witter (1999)
89,5.120300183156272,8.65833424738533,Flush,Marstorp and Witter (1999)
90,5.119154825978968,,Flush,Marstorp and Witter (1999)
91,5.118566021135035,,Flush,Marstorp and Witter (1999)
92,5.1179428562024665,,Flush,Marstorp and Witter (1999)
93,5.117629136867853,,Flush,Marstorp and Witter (1999)
94,5.117590414157227,14.44809864078266,Flush,Marstorp and Witter (1999)
95,5.117785664158069,,Flush,Marstorp and Witter (1999)
96,5.1180833363818845,,Flush,Marstorp and Witter (1999)
97,5.1190764191995735,,Flush,Marstorp and Witter (1999)
98,5.119769952406519,,Flush,Marstorp and Witter (1999)
99,5.121053755387121,10.90170185862697,Flush,Marstorp and Witter (1999)
100,5.122070516952227,,Flush,Marstorp and Witter (1999)
101,5.123834510450993,,Flush,Marstorp and Witter (1999)
102,5.1266270924017485,,Flush,Marstorp and Witter (1999)
103,5.128209919453972,,Flush,Marstorp and Witter (1999)
104,5.130814439715862,10.15621462063184,Flush,Marstorp and Witter (1999)
105,5.1357607864734005,,Flush,Marstorp and Witter (1999)
106,5.14144985917114,,Flush,Marstorp and Witter (1999)
107,5.149234033586403,,Flush,Marstorp and Witter (1999)
108,5.159599415133294,,Flush,Marstorp and Witter (1999)
109,5.167825942214983,,Flush,Marstorp and Witter (1999)
110,5.184302822474322,,Flush,Marstorp and Witter (1999)
111,5.216304233241827,10.34730691686277,Flush,Marstorp and Witter (1999)
112,5.275510826546244,,Flush,Marstorp and Witter (1999)
113,5.421673170726332,9.732157562527451,Flush,Marstorp and Witter (1999)
114,5.557789925013245,,Flush,Marstorp and Witter (1999)
115,5.704553172401031,,Flush,Marstorp and Witter (1999)
116,5.862472056230373,,Flush,Marstorp and Witter (1999)
117,6.028921233824129,,Flush,Marstorp and Witter (1999)
118,6.379011697676215,,Flush,Marstorp and Witter (1999)
119,6.55395550660888,,Flush,Marstorp and Witter (1999)
120,6.735869913777922,,Flush,Marstorp and Witter (1999)
121,6.9237304102373365,,Flush,Marstorp and Witter (1999)
122,7.105794684064807,8.21600715729911,Flush,Marstorp and Witter (1999)
123,1.05634021338326,1.05634021338326,DNA,Marstorp and Witter (1999)
124,1.0735027886590331,,DNA,Marstorp and Witter (1999)
125,1.0933842125036246,1.05106510620032,DNA,Marstorp and Witter (1999)
126,1.1131121459755111,,DNA,Marstorp and Witter (1999)
127,1.1298994869758685,1.1038161780297,DNA,Marstorp and Witter (1999)
128,1.1465743128598347,,DNA,Marstorp and Witter (1999)
129,1.1576287406690096,,DNA,Marstorp and Witter (1999)
130,1.17137747242937,1.14074192831026,DNA,Marstorp and Witter (1999)
131,1.1795900593392765,,DNA,Marstorp and Witter (1999)
132,1.1850499691683327,,DNA,Marstorp and Witter (1999)
133,1.193217277084433,,DNA,Marstorp and Witter (1999)
134,1.201357730072053,,DNA,Marstorp and Witter (1999)
135,1.206769904671446,1.33592089407895,DNA,Marstorp and Witter (1999)
136,1.2148661746704819,,DNA,Marstorp and Witter (1999)
137,1.220249148174144,,DNA,Marstorp and Witter (1999)
138,1.2309805956285866,,DNA,Marstorp and Witter (1999)
139,1.236329255381766,,DNA,Marstorp and Witter (1999)
140,1.2443311847441536,1.62605178914052,DNA,Marstorp and Witter (1999)
141,1.249651908918149,,DNA,Marstorp and Witter (1999)
142,1.2576124082813862,,DNA,Marstorp and Witter (1999)
143,1.2681885351979179,,DNA,Marstorp and Witter (1999)
144,1.273460612256627,,DNA,Marstorp and Witter (1999)
145,1.2813490585725669,1.59967625322583,DNA,Marstorp and Witter (1999)
146,1.2944449745602922,,DNA,Marstorp and Witter (1999)
147,1.3074781154919888,,DNA,Marstorp and Witter (1999)
148,1.3230376813424862,,DNA,Marstorp and Witter (1999)
149,1.3410841611988262,,DNA,Marstorp and Witter (1999)
150,1.3539072376556645,,DNA,Marstorp and Witter (1999)
151,1.3768546132371557,,DNA,Marstorp and Witter (1999)
152,1.4147452714056037,1.66297753942108,DNA,Marstorp and Witter (1999)
153,1.4720939495854843,,DNA,Marstorp and Witter (1999)
154,1.5823321824454857,1.68407796815283,DNA,Marstorp and Witter (1999)
155,1.6669515683263028,,DNA,Marstorp and Witter (1999)
156,1.748740244963234,,DNA,Marstorp and Witter (1999)
157,1.8304869617952781,,DNA,Marstorp and Witter (1999)
158,1.9124628530265875,,DNA,Marstorp and Witter (1999)
159,2.0777968187673963,,DNA,Marstorp and Witter (1999)
160,2.1588738065809636,,DNA,Marstorp and Witter (1999)
161,2.2430181580258286,,DNA,Marstorp and Witter (1999)
162,2.3302575609128535,,DNA,Marstorp and Witter (1999)
163,2.4155457587005755,1.52054964548177,DNA,Marstorp and Witter (1999)
0,0.34441414414528143,0.42,kec,Glanville et al. (2016)
1,0.3443490725422859,0.4,kec,Glanville et al. (2016)
2,0.3442211751423386,0.39,kec,Glanville et al. (2016)
3,0.3439741226394685,0.39,kec,Glanville et al. (2016)
4,0.3435131390214749,0.37,kec,Glanville et al. (2016)
5,0.34309300956931077,,kec,Glanville et al. (2016)
6,0.34204267091421064,0.37,kec,Glanville et al. (2016)
7,0.34064000621638385,0.36,kec,Glanville et al. (2016)
8,0.33869656543045285,0.29,kec,Glanville et al. (2016)
9,0.33817462916324315,0.29,kec,Glanville et al. (2016)
10,0.33778027162168633,0.28,kec,Glanville et al. (2016)
11,0.33742082391587597,0.25,kec,Glanville et al. (2016)
12,0.3370919370708883,0.25,kec,Glanville et al. (2016)
13,0.33679101702953035,0.25,kec,Glanville et al. (2016)
14,0.33651570761505833,0.29,kec,Glanville et al. (2016)
15,0.34441414414528143,,kec,Glanville et al. (2016)
16,0.3442211751423386,0.38,kec,Glanville et al. (2016)
17,0.3439741226394685,0.36,kec,Glanville et al. (2016)
18,0.3435131390214749,0.35,kec,Glanville et al. (2016)
19,0.34309300956931077,0.34,kec,Glanville et al. (2016)
20,0.34204267091421064,0.33,kec,Glanville et al. (2016)
21,0.34064000621638385,0.31,kec,Glanville et al. (2016)
22,0.33869656543045285,0.31,kec,Glanville et al. (2016)
23,0.33817462916324315,0.28,kec,Glanville et al. (2016)
24,0.33778027162168633,0.28,kec,Glanville et al. (2016)
25,0.3370919370708883,0.28,kec,Glanville et al. (2016)
26,0.33679101702953035,0.26,kec,Glanville et al. (2016)
27,0.33651570761505833,0.21,kec,Glanville et al. (2016)
0,24.9791840133222,24.9791840133222,S,Bremer and van Kessel (1990)
1,23.385152204573416,13.9329999451555,S,Bremer and van Kessel (1990)
2,21.87141456332402,1.45836553371193,S,Bremer and van Kessel (1990)
3,19.06158183565364,0.0,S,Bremer and van Kessel (1990)
4,10.227329662124104,0.0,S,Bremer and van Kessel (1990)
5,1.539993009001899,0.0,S,Bremer and van Kessel (1990)
6,0.0,0.0,CO2,Bremer and van Kessel (1990)
7,1.0640533780802546,1.20691502955458,CO2,Bremer and van Kessel (1990)
8,2.066014005629858,4.0560259189949,CO2,Bremer and van Kessel (1990)
9,3.8997054959681194,7.18213370046413,CO2,Bremer and van Kessel (1990)
10,9.334158403171045,8.88368603721322,CO2,Bremer and van Kessel (1990)
11,13.721715055598363,9.51682179042218,CO2,Bremer and van Kessel (1990)
12,0.33357188380990144,,kec,Bremer and van Kessel (1990)
13,0.3447850463368516,0.5,kec,Bremer and van Kessel (1990)
14,0.3538259681445021,0.447470817120623,kec,Bremer and van Kessel (1990)
15,0.36696143945329895,0.378599221789883,kec,Bremer and van Kessel (1990)
16,0.3841642102678712,0.359143968871595,kec,Bremer and van Kessel (1990)
17,0.3650948079888462,0.327237354085603,kec,Bremer and van Kessel (1990)
18,0.0,0.0,MBC,Bremer and van Kessel (1990)
19,0.5299784308851142,9.68272053990096,MBC,Bremer and van Kessel (1990)
20,1.0417554429880675,19.2865594460756,MBC,Bremer and van Kessel (1990)
21,2.017896680850433,17.4525614619396,MBC,Bremer and van Kessel (1990)
22,5.417695966718204,15.9735308295718,MBC,Bremer and van Kessel (1990)
23,9.717476016883486,15.3621981681932,MBC,Bremer and van Kessel (1990)
24,24.9791840133222,24.9791840133222,S,Bremer and van Kessel (1990)
25,23.385152204573416,14.3592914088559,S,Bremer and van Kessel (1990)
26,21.87141456332402,4.48727856526747,S,Bremer and van Kessel (1990)
27,19.06158183565364,0.179491142610698,S,Bremer and van Kessel (1990)
28,10.227329662124104,0.0,S,Bremer and van Kessel (1990)
29,1.539993009001899,0.0,S,Bremer and van Kessel (1990)
30,0.0,0.0,CO2,Bremer and van Kessel (1990)
31,1.0640533780802546,1.22670052184236,CO2,Bremer and van Kessel (1990)
32,2.066014005629858,3.957098457556,CO2,Bremer and van Kessel (1990)
33,3.8997054959681194,7.71634199223419,CO2,Bremer and van Kessel (1990)
34,9.334158403171045,9.16068292924213,CO2,Bremer and van Kessel (1990)
35,13.721715055598363,10.4071689433723,CO2,Bremer and van Kessel (1990)
36,0.33357188380990144,,kec,Bremer and van Kessel (1990)
37,0.3447850463368516,0.409727626459144,kec,Bremer and van Kessel (1990)
38,0.3538259681445021,0.389494163424124,kec,Bremer and van Kessel (1990)
39,0.36696143945329895,0.360311284046693,kec,Bremer and van Kessel (1990)
40,0.3841642102678712,0.33852140077821,kec,Bremer and van Kessel (1990)
41,0.3650948079888462,0.327237354085603,kec,Bremer and van Kessel (1990)
42,0.0,0.0,MBC,Bremer and van Kessel (1990)
43,0.5299784308851142,9.36719400499584,MBC,Bremer and van Kessel (1990)
44,1.0417554429880675,16.5257022656558,MBC,Bremer and van Kessel (1990)
45,2.017896680850433,17.0778737017398,MBC,Bremer and van Kessel (1990)
46,5.417695966718204,15.7171655199614,MBC,Bremer and van Kessel (1990)
47,9.717476016883486,14.5536614224988,MBC,Bremer and van Kessel (1990)
48,2.49791840133222,2.49791840133222,S,Bremer and van Kessel (1990)
49,2.229689705053944,0.0,S,Bremer and van Kessel (1990)
50,1.9848591138668596,0.0,S,Bremer and van Kessel (1990)
51,1.5598714858588059,0.0,S,Bremer and van Kessel (1990)
52,0.5359724998076935,0.0,S,Bremer and van Kessel (1990)
53,0.04698950913503329,0.0,S,Bremer and van Kessel (1990)
54,0.0,0.0,CO2,Bremer and van Kessel (1990)
55,0.10549223873057711,0.27699689202892,CO2,Bremer and van Kessel (1990)
56,0.20059672931143627,0.379881451925376,CO2,Bremer and van Kessel (1990)
57,0.3629148820060329,0.441216478017494,CO2,Bremer and van Kessel (1990)
58,0.7409966668762125,0.550036685600284,CO2,Bremer and van Kessel (1990)
59,0.9247118313961843,0.627200105522626,CO2,Bremer and van Kessel (1990)
60,0.33357188380990144,,kec,Bremer and van Kessel (1990)
61,0.3370549105818325,0.417509727626459,kec,Bremer and van Kessel (1990)
62,0.33977265484647157,0.408560311284047,kec,Bremer and van Kessel (1990)
63,0.34338961497999976,0.45875486381323,kec,Bremer and van Kessel (1990)
64,0.3446934645320361,0.488326848249027,kec,Bremer and van Kessel (1990)
65,0.33647853844951203,0.468482490272374,kec,Bremer and van Kessel (1990)
66,0.0,0.0,MBC,Bremer and van Kessel (1990)
67,0.16273645744995544,2.19685349927692,MBC,Bremer and van Kessel (1990)
68,0.312462558163083,2.08839125290328,MBC,Bremer and van Kessel (1990)
69,0.5751320321715369,2.03514615013804,MBC,Bremer and van Kessel (1990)
70,1.2209492332224328,1.93260002629388,MBC,Bremer and van Kessel (1990)
71,1.5262170547835976,1.87146676015601,MBC,Bremer and van Kessel (1990)
0,0.0,0.0,CO2,Blagodatskaya et al. (2014)
1,4.54784824088781,0.17541160608294,CO2,Blagodatskaya et al. (2014)
2,7.0219293388768085,0.539241652067532,CO2,Blagodatskaya et al. (2014)
3,9.3437272049393,0.903432998991554,CO2,Blagodatskaya et al. (2014)
4,11.999729024621253,1.45134587360493,CO2,Blagodatskaya et al. (2014)
5,14.400389501692327,1.63127374143051,CO2,Blagodatskaya et al. (2014)
6,17.145764119501074,2.17918661604387,CO2,Blagodatskaya et al. (2014)
7,19.73049311705149,2.72746079159664,CO2,Blagodatskaya et al. (2014)
8,22.462607673611917,3.27555431667971,CO2,Blagodatskaya et al. (2014)
9,25.24008366442231,3.63938436266432,CO2,Blagodatskaya et al. (2014)
10,28.17234585013803,4.37156071637616,CO2,Blagodatskaya et al. (2014)
11,30.820160329904297,5.28854250059557,CO2,Blagodatskaya et al. (2014)
12,33.5073860288227,6.20552428481498,CO2,Blagodatskaya et al. (2014)
13,36.46323354791918,7.30640824719342,CO2,Blagodatskaya et al. (2014)
14,39.46596200964412,8.40729220957189,CO2,Blagodatskaya et al. (2014)
15,42.397008845480784,10.2454107388139,CO2,Blagodatskaya et al. (2014)
16,45.49207512369812,11.8990851384877,CO2,Blagodatskaya et al. (2014)
17,48.63370624107866,14.8426038918508,CO2,Blagodatskaya et al. (2014)
18,51.57535760375855,18.5235378625472,CO2,Blagodatskaya et al. (2014)
19,54.933886790844774,22.5724568400313,CO2,Blagodatskaya et al. (2014)
20,58.088154790102934,28.4643719094395,CO2,Blagodatskaya et al. (2014)
21,61.286451372057066,35.27760437434,CO2,Blagodatskaya et al. (2014)
22,64.52765556797175,44.3019985884221,CO2,Blagodatskaya et al. (2014)
23,68.07908631889478,53.8788219388601,CO2,Blagodatskaya et al. (2014)
24,71.41315420800379,64.1930605066314,CO2,Blagodatskaya et al. (2014)
25,74.7902229336061,76.9027243026826,CO2,Blagodatskaya et al. (2014)
26,78.35156388278845,89.2436804900673,CO2,Blagodatskaya et al. (2014)
27,81.96750889241252,96.6095227417935,CO2,Blagodatskaya et al. (2014)
28,85.49537490000498,99.7374856247248,CO2,Blagodatskaya et al. (2014)
29,89.21392407658908,102.312477419891,CO2,Blagodatskaya et al. (2014)
30,92.6912785010494,104.150776599603,CO2,Blagodatskaya et al. (2014)
31,96.80207954353371,106.172616656534,CO2,Blagodatskaya et al. (2014)
32,100.22192290876468,108.011096486715,CO2,Blagodatskaya et al. (2014)
33,104.2867145811798,109.848853715018,CO2,Blagodatskaya et al. (2014)
34,108.251922933431,111.502528114692,CO2,Blagodatskaya et al. (2014)
35,111.9566071403217,112.788036857108,CO2,Blagodatskaya et al. (2014)
36,116.01774170539159,114.257447777684,CO2,Blagodatskaya et al. (2014)
37,120.28765184819095,115.726678047789,CO2,Blagodatskaya et al. (2014)
38,124.28892829923113,117.012006139736,CO2,Blagodatskaya et al. (2014)
39,2.4848630240651,2.4848630240651,DNA,Blagodatskaya et al. (2014)
40,2.579688985143956,,DNA,Blagodatskaya et al. (2014)
41,2.631193134015396,,DNA,Blagodatskaya et al. (2014)
42,2.6794775654745875,,DNA,Blagodatskaya et al. (2014)
43,2.7346562270090247,,DNA,Blagodatskaya et al. (2014)
44,2.7844814207914457,,DNA,Blagodatskaya et al. (2014)
45,2.841407537172472,,DNA,Blagodatskaya et al. (2014)
46,2.8949534146813445,,DNA,Blagodatskaya et al. (2014)
47,2.951503937736334,,DNA,Blagodatskaya et al. (2014)
48,3.0089455251362565,,DNA,Blagodatskaya et al. (2014)
49,3.0695397256056616,,DNA,Blagodatskaya et al. (2014)
50,3.124216323005957,2.65017752763535,DNA,Blagodatskaya et al. (2014)
51,3.179671419271471,,DNA,Blagodatskaya et al. (2014)
52,3.240632376260532,,DNA,Blagodatskaya et al. (2014)
53,3.302523794483253,2.83546258786628,DNA,Blagodatskaya et al. (2014)
54,3.3629061764352333,,DNA,Blagodatskaya et al. (2014)
55,3.426637787084945,,DNA,Blagodatskaya et al. (2014)
56,3.4913013124957413,,DNA,Blagodatskaya et al. (2014)
57,3.5518279989350634,,DNA,Blagodatskaya et al. (2014)
58,3.6209124436367173,3.36097963241646,DNA,Blagodatskaya et al. (2014)
59,3.6857804908558367,,DNA,Blagodatskaya et al. (2014)
60,3.7515438477991143,,DNA,Blagodatskaya et al. (2014)
61,3.81818351752684,,DNA,Blagodatskaya et al. (2014)
62,3.8911999221688363,,DNA,Blagodatskaya et al. (2014)
63,3.9597509658835848,4.94527303274559,DNA,Blagodatskaya et al. (2014)
64,4.029194644516489,,DNA,Blagodatskaya et al. (2014)
65,4.102442215906213,,DNA,Blagodatskaya et al. (2014)
66,4.176833967578654,,DNA,Blagodatskaya et al. (2014)
67,4.249439735005166,,DNA,Blagodatskaya et al. (2014)
68,4.326003766428276,,DNA,Blagodatskaya et al. (2014)
69,4.397638551362653,,DNA,Blagodatskaya et al. (2014)
70,4.482375627173544,,DNA,Blagodatskaya et al. (2014)
71,4.552919231213155,,DNA,Blagodatskaya et al. (2014)
72,4.63683198544223,,DNA,Blagodatskaya et al. (2014)
73,4.718764446148676,,DNA,Blagodatskaya et al. (2014)
74,4.795387554791506,,DNA,Blagodatskaya et al. (2014)
75,4.8794720772709725,6.58436114918147,DNA,Blagodatskaya et al. (2014)
76,4.967987831480706,,DNA,Blagodatskaya et al. (2014)
77,5.051043559867062,,DNA,Blagodatskaya et al. (2014)
78,0.0,0.0,CO2,Blagodatskaya et al. (2014)
79,3.9276459294151143,0.579549493937988,CO2,Blagodatskaya et al. (2014)
80,6.156150019673972,0.770631414101092,CO2,Blagodatskaya et al. (2014)
81,8.424938451178656,1.15791703785436,CO2,Blagodatskaya et al. (2014)
82,10.644862795149438,1.15299224609757,CO2,Blagodatskaya et al. (2014)
83,12.902820342268978,1.93288226870144,CO2,Blagodatskaya et al. (2014)
84,15.014058046725143,1.9283514602852,CO2,Blagodatskaya et al. (2014)
85,17.440190179706015,2.51184078762864,CO2,Blagodatskaya et al. (2014)
86,19.81292702324717,2.70311969946199,CO2,Blagodatskaya et al. (2014)
87,22.225165875935815,3.28680601847572,CO2,Blagodatskaya et al. (2014)
88,24.77618057255152,3.87029534581915,CO2,Blagodatskaya et al. (2014)
89,27.06909844818059,4.65057935176354,CO2,Blagodatskaya et al. (2014)
90,29.70242084674492,5.23406867910696,CO2,Blagodatskaya et al. (2014)
91,32.06874787730887,6.01435268505137,CO2,Blagodatskaya et al. (2014)
92,34.891109015856124,7.38245983508516,CO2,Blagodatskaya et al. (2014)
93,37.440528246545405,8.35875055294946,CO2,Blagodatskaya et al. (2014)
94,40.137168306177976,10.1196590935041,CO2,Blagodatskaya et al. (2014)
95,42.98636818522385,12.0765743459786,CO2,Blagodatskaya et al. (2014)
96,45.65712582310225,14.8186983961544,CO2,Blagodatskaya et al. (2014)
97,48.481016254081126,17.75682915825,CO2,Blagodatskaya et al. (2014)
98,51.23237635327827,21.8723791335569,CO2,Blagodatskaya et al. (2014)
99,54.02357032553081,26.9689476268145,CO2,Blagodatskaya et al. (2014)
100,57.09257095549539,33.830955469043,CO2,Blagodatskaya et al. (2014)
101,60.088113221501864,41.6741788208927,CO2,Blagodatskaya et al. (2014)
102,63.250085707959016,51.4792422169736,CO2,Blagodatskaya et al. (2014)
103,66.2112126951927,62.2657181143459,CO2,Blagodatskaya et al. (2014)
104,69.21320836648711,74.2294162332591,CO2,Blagodatskaya et al. (2014)
105,72.383922306932,85.996713656912,CO2,Blagodatskaya et al. (2014)
106,75.72887896117825,95.8017770529929,CO2,Blagodatskaya et al. (2014)
107,78.99093543633022,103.056389294072,CO2,Blagodatskaya et al. (2014)
108,82.1648417733822,108.15295778733,CO2,Blagodatskaya et al. (2014)
109,85.65016580300944,111.875706372116,CO2,Blagodatskaya et al. (2014)
110,88.91080658609668,114.617830422291,CO2,Blagodatskaya et al. (2014)
111,92.35172035549016,116.771146370026,CO2,Blagodatskaya et al. (2014)
112,95.97842396484361,119.120469029681,CO2,Blagodatskaya et al. (2014)
