,Simulation,Observation,Variable,Study
44,0.9891631648371942,0.070857514413369,CO2,Marstorp and Witter (1999)
45,1.2530878146865425,0.134096735238337,CO2,Marstorp and Witter (1999)
46,1.5058087799613395,0.223020961602405,CO2,Marstorp and Witter (1999)
47,1.669023886014391,0.335527014861182,CO2,Marstorp and Witter (1999)
48,1.8680180035904437,0.499120607792758,CO2,Marstorp and Witter (1999)
49,1.985076662684385,0.697518338062734,CO2,Marstorp and Witter (1999)
50,2.062249547138588,0.928798604420278,CO2,Marstorp and Witter (1999)
51,2.1768273408959486,1.20482520589228,CO2,Marstorp and Witter (1999)
52,2.290117457328198,1.54271065806504,CO2,Marstorp and Witter (1999)
53,2.364995765043187,1.9542703817642,CO2,Marstorp and Witter (1999)
54,2.476432604034725,2.44782781468932,CO2,Marstorp and Witter (1999)
55,2.5501862533492172,3.05049177740157,CO2,Marstorp and Witter (1999)
56,2.696542905016733,3.77571411521204,CO2,Marstorp and Witter (1999)
57,2.7692024399292006,4.61946575147739,CO2,Marstorp and Witter (1999)
58,2.8776156179425874,5.44343181739781,CO2,Marstorp and Witter (1999)
59,2.949541077439809,6.06784639660365,CO2,Marstorp and Witter (1999)
60,3.056957800388711,6.49827282310138,CO2,Marstorp and Witter (1999)
61,3.1994010467993483,6.81925821001246,CO2,Marstorp and Witter (1999)
62,3.270327993694235,7.05303393220556,CO2,Marstorp and Witter (1999)
63,3.3763939647701715,7.26029728613466,CO2,Marstorp and Witter (1999)
64,3.552419706343891,7.41260698189923,CO2,Marstorp and Witter (1999)
65,3.7276683530965515,7.54194355675537,CO2,Marstorp and Witter (1999)
66,3.937160133868635,7.67134028608546,CO2,Marstorp and Witter (1999)
67,4.180727118008471,7.79195000633347,CO2,Marstorp and Witter (1999)
68,4.354292182712698,7.90888521122895,CO2,Marstorp and Witter (1999)
69,4.6661103482709985,8.03555827965568,CO2,Marstorp and Witter (1999)
70,5.184811198027548,8.14378063415918,CO2,Marstorp and Witter (1999)
71,5.979305170689467,8.24401963062133,CO2,Marstorp and Witter (1999)
72,7.533343340785675,8.39189142211409,CO2,Marstorp and Witter (1999)
73,8.740141618590803,8.5462248862519,CO2,Marstorp and Witter (1999)
74,9.907815164437658,8.74758307598931,CO2,Marstorp and Witter (1999)
75,11.067780261251936,8.94949841073534,CO2,Marstorp and Witter (1999)
76,12.21690855981421,9.17575657421306,CO2,Marstorp and Witter (1999)
77,14.47058212557775,9.34629466696939,CO2,Marstorp and Witter (1999)
78,15.537435709705395,9.53297086831751,CO2,Marstorp and Witter (1999)
79,16.61486367088808,9.69567726232789,CO2,Marstorp and Witter (1999)
80,17.69846065204748,9.87323289962733,CO2,Marstorp and Witter (1999)
81,18.724133934523387,10.1125087777154,CO2,Marstorp and Witter (1999)
82,5.16875813885731,5.16875813885731,Flush,Marstorp and Witter (1999)
83,4.930665789067466,,Flush,Marstorp and Witter (1999)
84,4.70821988588886,14.9418265863967,Flush,Marstorp and Witter (1999)
85,4.536666692545005,,Flush,Marstorp and Witter (1999)
86,4.423496304459455,13.32497246421592,Flush,Marstorp and Witter (1999)
87,4.336307599335742,,Flush,Marstorp and Witter (1999)
88,4.290413149752848,,Flush,Marstorp and Witter (1999)
89,4.244756426923158,8.65833424738533,Flush,Marstorp and Witter (1999)
90,4.222832891782143,,Flush,Marstorp and Witter (1999)
91,4.21025271309929,,Flush,Marstorp and Witter (1999)
92,4.194169900129543,,Flush,Marstorp and Witter (1999)
93,4.181138693959248,,Flush,Marstorp and Witter (1999)
94,4.173995816332629,14.44809864078266,Flush,Marstorp and Witter (1999)
95,4.165391245468012,,Flush,Marstorp and Witter (1999)
96,4.160949948428547,,Flush,Marstorp and Witter (1999)
97,4.154861453807553,,Flush,Marstorp and Witter (1999)
98,4.1530869289046715,,Flush,Marstorp and Witter (1999)
99,4.151849151384311,10.90170185862697,Flush,Marstorp and Witter (1999)
100,4.151896355471509,,Flush,Marstorp and Witter (1999)
101,4.153154742061847,,Flush,Marstorp and Witter (1999)
102,4.156820505931566,,Flush,Marstorp and Witter (1999)
103,4.1594162926014615,,Flush,Marstorp and Witter (1999)
104,4.164163556804648,10.15621462063184,Flush,Marstorp and Witter (1999)
105,4.1740900611322855,,Flush,Marstorp and Witter (1999)
106,4.186162503141639,,Flush,Marstorp and Witter (1999)
107,4.202972354856689,,Flush,Marstorp and Witter (1999)
108,4.225144660083732,,Flush,Marstorp and Witter (1999)
109,4.2423275419058255,,Flush,Marstorp and Witter (1999)
110,4.275425943618775,,Flush,Marstorp and Witter (1999)
111,4.334914841343516,10.34730691686277,Flush,Marstorp and Witter (1999)
112,4.4319531887439725,,Flush,Marstorp and Witter (1999)
113,4.6286893171514905,9.732157562527451,Flush,Marstorp and Witter (1999)
114,4.782169540730992,,Flush,Marstorp and Witter (1999)
115,4.9297778777734695,,Flush,Marstorp and Witter (1999)
116,5.075227870883295,,Flush,Marstorp and Witter (1999)
117,5.2180670301940895,,Flush,Marstorp and Witter (1999)
118,5.494484031864749,,Flush,Marstorp and Witter (1999)
119,5.623596031624057,,Flush,Marstorp and Witter (1999)
120,5.75284327172202,,Flush,Marstorp and Witter (1999)
121,5.881663431088788,,Flush,Marstorp and Witter (1999)
122,6.00251280694522,8.21600715729911,Flush,Marstorp and Witter (1999)
123,1.0563402133832602,1.05634021338326,DNA,Marstorp and Witter (1999)
124,1.0908666978373076,,DNA,Marstorp and Witter (1999)
125,1.1259791704903315,1.05106510620032,DNA,Marstorp and Witter (1999)
126,1.156327580611058,,DNA,Marstorp and Witter (1999)
127,1.1791660690880887,1.1038161780297,DNA,Marstorp and Witter (1999)
128,1.1995694092731308,,DNA,Marstorp and Witter (1999)
129,1.2120257476183645,,DNA,Marstorp and Witter (1999)
130,1.2264999509944947,1.14074192831026,DNA,Marstorp and Witter (1999)
131,1.234672950820842,,DNA,Marstorp and Witter (1999)
132,1.2399314940065431,,DNA,Marstorp and Witter (1999)
133,1.2475592166239082,,DNA,Marstorp and Witter (1999)
134,1.2549025304777446,,DNA,Marstorp and Witter (1999)
135,1.259654306749005,1.33592089407895,DNA,Marstorp and Witter (1999)
136,1.2665858906911536,,DNA,Marstorp and Witter (1999)
137,1.2710867517169175,,DNA,Marstorp and Witter (1999)
138,1.279829677963069,,DNA,Marstorp and Witter (1999)
139,1.2840837695565908,,DNA,Marstorp and Witter (1999)
140,1.290333597349988,1.62605178914052,DNA,Marstorp and Witter (1999)
141,1.2944198734842955,,DNA,Marstorp and Witter (1999)
142,1.3004402914890814,,DNA,Marstorp and Witter (1999)
143,1.3082856415007031,,DNA,Marstorp and Witter (1999)
144,1.3121387629386185,,DNA,Marstorp and Witter (1999)
145,1.3178409234282453,1.59967625322583,DNA,Marstorp and Witter (1999)
146,1.327162418028706,,DNA,Marstorp and Witter (1999)
147,1.3362912132311828,,DNA,Marstorp and Witter (1999)
148,1.347039142650076,,DNA,Marstorp and Witter (1999)
149,1.3593534001472405,,DNA,Marstorp and Witter (1999)
150,1.3680327898652562,,DNA,Marstorp and Witter (1999)
151,1.3834715109777973,,DNA,Marstorp and Witter (1999)
152,1.408846767434297,1.66297753942108,DNA,Marstorp and Witter (1999)
153,1.447304383305402,,DNA,Marstorp and Witter (1999)
154,1.5220483845304609,1.68407796815283,DNA,Marstorp and Witter (1999)
155,1.580042626232735,,DNA,Marstorp and Witter (1999)
156,1.6362186892809394,,DNA,Marstorp and Witter (1999)
157,1.6921058388379457,,DNA,Marstorp and Witter (1999)
158,1.7475575165914332,,DNA,Marstorp and Witter (1999)
159,1.856566923027051,,DNA,Marstorp and Witter (1999)
160,1.9082906433574254,,DNA,Marstorp and Witter (1999)
161,1.9606062426314455,,DNA,Marstorp and Witter (1999)
162,2.013302157661214,,DNA,Marstorp and Witter (1999)
163,2.0632562812688335,1.52054964548177,DNA,Marstorp and Witter (1999)
0,0.3899871784324701,0.42,kec,Glanville et al. (2016)
1,0.3886975002779567,0.4,kec,Glanville et al. (2016)
2,0.3863001607208394,0.39,kec,Glanville et al. (2016)
3,0.3821612502956229,0.39,kec,Glanville et al. (2016)
4,0.37600417552297816,0.37,kec,Glanville et al. (2016)
5,0.3719092419293947,,kec,Glanville et al. (2016)
6,0.3662437055268965,0.37,kec,Glanville et al. (2016)
7,0.3641881150553112,0.36,kec,Glanville et al. (2016)
8,0.36401261668557255,0.29,kec,Glanville et al. (2016)
9,0.36401261616539754,0.29,kec,Glanville et al. (2016)
10,0.36401261616539754,0.28,kec,Glanville et al. (2016)
11,0.36401261616539754,0.25,kec,Glanville et al. (2016)
12,0.36401261616539754,0.25,kec,Glanville et al. (2016)
13,0.36401261616539754,0.25,kec,Glanville et al. (2016)
14,0.36401261616539754,0.29,kec,Glanville et al. (2016)
15,0.3899871784324701,,kec,Glanville et al. (2016)
16,0.3863001607208394,0.38,kec,Glanville et al. (2016)
17,0.3821612502956229,0.36,kec,Glanville et al. (2016)
18,0.37600417552297816,0.35,kec,Glanville et al. (2016)
19,0.3719092419293947,0.34,kec,Glanville et al. (2016)
20,0.3662437055268965,0.33,kec,Glanville et al. (2016)
21,0.3641881150553112,0.31,kec,Glanville et al. (2016)
22,0.36401261668557255,0.31,kec,Glanville et al. (2016)
23,0.36401261616539754,0.28,kec,Glanville et al. (2016)
24,0.36401261616539754,0.28,kec,Glanville et al. (2016)
25,0.36401261616539754,0.28,kec,Glanville et al. (2016)
26,0.36401261616539754,0.26,kec,Glanville et al. (2016)
27,0.36401261616539754,0.21,kec,Glanville et al. (2016)
0,24.9791840133222,24.9791840133222,S,Bremer and van Kessel (1990)
1,23.896730693430012,13.9329999451555,S,Bremer and van Kessel (1990)
2,22.856031576379763,1.45836553371193,S,Bremer and van Kessel (1990)
3,20.886375184391365,0.0,S,Bremer and van Kessel (1990)
4,14.33454263962163,0.0,S,Bremer and van Kessel (1990)
5,6.3690672501906445,0.0,S,Bremer and van Kessel (1990)
6,0.0,0.0,CO2,Bremer and van Kessel (1990)
7,0.647921958658558,1.20691502955458,CO2,Bremer and van Kessel (1990)
8,1.3418197204222282,4.0560259189949,CO2,Bremer and van Kessel (1990)
9,2.7489696067730263,7.18213370046413,CO2,Bremer and van Kessel (1990)
10,7.644526965367869,8.88368603721322,CO2,Bremer and van Kessel (1990)
11,13.649089870790814,9.51682179042218,CO2,Bremer and van Kessel (1990)
12,0.36401261616539754,,kec,Bremer and van Kessel (1990)
13,0.37255452176328674,0.5,kec,Bremer and van Kessel (1990)
14,0.3766237463950948,0.447470817120623,kec,Bremer and van Kessel (1990)
15,0.37902375515719666,0.378599221789883,kec,Bremer and van Kessel (1990)
16,0.37551529208495404,0.359143968871595,kec,Bremer and van Kessel (1990)
17,0.36922946975727206,0.327237354085603,kec,Bremer and van Kessel (1990)
18,0.0,0.0,MBC,Bremer and van Kessel (1990)
19,0.43453136121796593,9.68272053990096,MBC,Bremer and van Kessel (1990)
20,0.7813327129956805,19.2865594460756,MBC,Bremer and van Kessel (1990)
21,1.3438392147996405,17.4525614619396,MBC,Bremer and van Kessel (1990)
22,3.0001144019923873,15.9735308295718,MBC,Bremer and van Kessel (1990)
23,4.961026939642444,15.3621981681932,MBC,Bremer and van Kessel (1990)
24,24.9791840133222,24.9791840133222,S,Bremer and van Kessel (1990)
25,23.896730693430012,14.3592914088559,S,Bremer and van Kessel (1990)
26,22.856031576379763,4.48727856526747,S,Bremer and van Kessel (1990)
27,20.886375184391365,0.179491142610698,S,Bremer and van Kessel (1990)
28,14.33454263962163,0.0,S,Bremer and van Kessel (1990)
29,6.3690672501906445,0.0,S,Bremer and van Kessel (1990)
30,0.0,0.0,CO2,Bremer and van Kessel (1990)
31,0.647921958658558,1.22670052184236,CO2,Bremer and van Kessel (1990)
32,1.3418197204222282,3.957098457556,CO2,Bremer and van Kessel (1990)
33,2.7489696067730263,7.71634199223419,CO2,Bremer and van Kessel (1990)
34,7.644526965367869,9.16068292924213,CO2,Bremer and van Kessel (1990)
35,13.649089870790814,10.4071689433723,CO2,Bremer and van Kessel (1990)
36,0.36401261616539754,,kec,Bremer and van Kessel (1990)
37,0.37255452176328674,0.409727626459144,kec,Bremer and van Kessel (1990)
38,0.3766237463950948,0.389494163424124,kec,Bremer and van Kessel (1990)
39,0.37902375515719666,0.360311284046693,kec,Bremer and van Kessel (1990)
40,0.37551529208495404,0.33852140077821,kec,Bremer and van Kessel (1990)
41,0.36922946975727206,0.327237354085603,kec,Bremer and van Kessel (1990)
42,0.0,0.0,MBC,Bremer and van Kessel (1990)
43,0.43453136121796593,9.36719400499584,MBC,Bremer and van Kessel (1990)
44,0.7813327129956805,16.5257022656558,MBC,Bremer and van Kessel (1990)
45,1.3438392147996405,17.0778737017398,MBC,Bremer and van Kessel (1990)
46,3.0001144019923873,15.7171655199614,MBC,Bremer and van Kessel (1990)
47,4.961026939642444,14.5536614224988,MBC,Bremer and van Kessel (1990)
48,2.49791840133222,2.49791840133222,S,Bremer and van Kessel (1990)
49,2.389071970363935,0.0,S,Bremer and van Kessel (1990)
50,2.284916133631123,0.0,S,Bremer and van Kessel (1990)
51,2.0898039992445936,0.0,S,Bremer and van Kessel (1990)
52,1.460037034858233,0.0,S,Bremer and van Kessel (1990)
53,0.7087139288293565,0.0,S,Bremer and van Kessel (1990)
54,0.0,0.0,CO2,Bremer and van Kessel (1990)
55,0.0651773231927688,0.27699689202892,CO2,Bremer and van Kessel (1990)
56,0.1347369661881893,0.379881451925376,CO2,Bremer and van Kessel (1990)
57,0.27450448012054357,0.441216478017494,CO2,Bremer and van Kessel (1990)
58,0.7461658607026624,0.550036685600284,CO2,Bremer and van Kessel (1990)
59,1.31235084138594,0.627200105522626,CO2,Bremer and van Kessel (1990)
60,0.36401261616539754,,kec,Bremer and van Kessel (1990)
61,0.3648827841575484,0.417509727626459,kec,Bremer and van Kessel (1990)
62,0.3653044843396255,0.408560311284047,kec,Bremer and van Kessel (1990)
63,0.36555543731407825,0.45875486381323,kec,Bremer and van Kessel (1990)
64,0.3652024581300285,0.488326848249027,kec,Bremer and van Kessel (1990)
65,0.36459173384158394,0.468482490272374,kec,Bremer and van Kessel (1990)
66,0.0,0.0,MBC,Bremer and van Kessel (1990)
67,0.04366910803987673,2.19685349927692,MBC,Bremer and van Kessel (1990)
68,0.07826530190949463,2.08839125290328,MBC,Bremer and van Kessel (1990)
69,0.13360992213202053,2.03514615013804,MBC,Bremer and van Kessel (1990)
70,0.2917155059790971,1.93260002629388,MBC,Bremer and van Kessel (1990)
71,0.47685363089899735,1.87146676015601,MBC,Bremer and van Kessel (1990)
0,0.0,0.0,CO2,Blagodatskaya et al. (2014)
1,3.7228974998600135,0.17541160608294,CO2,Blagodatskaya et al. (2014)
2,5.786349823391381,0.539241652067532,CO2,Blagodatskaya et al. (2014)
3,7.744471606174074,0.903432998991554,CO2,Blagodatskaya et al. (2014)
4,10.00898184901081,1.45134587360493,CO2,Blagodatskaya et al. (2014)
5,12.077777060692632,1.63127374143051,CO2,Blagodatskaya et al. (2014)
6,14.468980469885079,2.17918661604387,CO2,Blagodatskaya et al. (2014)
7,16.74498226429163,2.72746079159664,CO2,Blagodatskaya et al. (2014)
8,19.17697615278698,3.27555431667971,CO2,Blagodatskaya et al. (2014)
9,21.677193740187406,3.63938436266432,CO2,Blagodatskaya et al. (2014)
10,24.3475110413982,4.37156071637616,CO2,Blagodatskaya et al. (2014)
11,26.78620277208738,5.28854250059557,CO2,Blagodatskaya et al. (2014)
12,29.288026655507768,6.20552428481498,CO2,Blagodatskaya et al. (2014)
13,32.07140333023807,7.30640824719342,CO2,Blagodatskaya et al. (2014)
14,34.932908039311435,8.40729220957189,CO2,Blagodatskaya et al. (2014)
15,37.75932349107452,10.2454107388139,CO2,Blagodatskaya et al. (2014)
16,40.7796834436677,11.8990851384877,CO2,Blagodatskaya et al. (2014)
17,43.883183164631916,14.8426038918508,CO2,Blagodatskaya et al. (2014)
18,46.823616675751076,18.5235378625472,CO2,Blagodatskaya et al. (2014)
19,50.221545276763166,22.5724568400313,CO2,Blagodatskaya et al. (2014)
20,53.45238006197027,28.4643719094395,CO2,Blagodatskaya et al. (2014)
21,56.767353973032115,35.27760437434,CO2,Blagodatskaya et al. (2014)
22,60.1667727804711,44.3019985884221,CO2,Blagodatskaya et al. (2014)
23,63.937545422788226,53.8788219388601,CO2,Blagodatskaya et al. (2014)
24,67.52103386285036,64.1930605066314,CO2,Blagodatskaya et al. (2014)
25,71.19338597749517,76.9027243026826,CO2,Blagodatskaya et al. (2014)
26,75.11224013976076,89.2436804900673,CO2,Blagodatskaya et al. (2014)
27,79.13915889661028,96.6095227417935,CO2,Blagodatskaya et al. (2014)
28,83.11408270592456,99.7374856247248,CO2,Blagodatskaya et al. (2014)
29,87.35254913144092,102.312477419891,CO2,Blagodatskaya et al. (2014)
30,91.36073557517936,104.150776599603,CO2,Blagodatskaya et al. (2014)
31,96.15389272202134,106.172616656534,CO2,Blagodatskaya et al. (2014)
32,100.18596312280161,108.011096486715,CO2,Blagodatskaya et al. (2014)
33,105.03016190376049,109.848853715018,CO2,Blagodatskaya et al. (2014)
34,109.80880372279422,111.502528114692,CO2,Blagodatskaya et al. (2014)
35,114.319913959801,112.788036857108,CO2,Blagodatskaya et al. (2014)
36,119.31548201194707,114.257447777684,CO2,Blagodatskaya et al. (2014)
37,124.62336844294573,115.726678047789,CO2,Blagodatskaya et al. (2014)
38,129.64760657951473,117.012006139736,CO2,Blagodatskaya et al. (2014)
39,2.4848630240651004,2.4848630240651,DNA,Blagodatskaya et al. (2014)
40,2.5059422536815092,,DNA,Blagodatskaya et al. (2014)
41,2.5315953849102524,,DNA,Blagodatskaya et al. (2014)
42,2.5625846092435305,,DNA,Blagodatskaya et al. (2014)
43,2.604855128031374,,DNA,Blagodatskaya et al. (2014)
44,2.648376514772105,,DNA,Blagodatskaya et al. (2014)
45,2.703444469639662,,DNA,Blagodatskaya et al. (2014)
46,2.7597951112041827,,DNA,Blagodatskaya et al. (2014)
47,2.82354036172307,,DNA,Blagodatskaya et al. (2014)
48,2.8922749010626294,,DNA,Blagodatskaya et al. (2014)
49,2.9687094973967896,,DNA,Blagodatskaya et al. (2014)
50,3.0408404257830304,2.65017752763535,DNA,Blagodatskaya et al. (2014)
51,3.1168253440413616,,DNA,Blagodatskaya et al. (2014)
52,3.2034117799204913,,DNA,Blagodatskaya et al. (2014)
53,3.294382763858895,2.83546258786628,DNA,Blagodatskaya et al. (2014)
54,3.385931283544271,,DNA,Blagodatskaya et al. (2014)
55,3.485388590427894,,DNA,Blagodatskaya et al. (2014)
56,3.589122558329336,,DNA,Blagodatskaya et al. (2014)
57,3.688678869804756,,DNA,Blagodatskaya et al. (2014)
58,3.8050936428332447,3.36097963241646,DNA,Blagodatskaya et al. (2014)
59,3.9169990837185362,,DNA,Blagodatskaya et al. (2014)
60,4.0329221702207265,,DNA,Blagodatskaya et al. (2014)
61,4.152846279804437,,DNA,Blagodatskaya et al. (2014)
62,4.2869947106872885,,DNA,Blagodatskaya et al. (2014)
63,4.415477124898383,4.94527303274559,DNA,Blagodatskaya et al. (2014)
64,4.54806771799434,,DNA,Blagodatskaya et al. (2014)
65,4.690506367506836,,DNA,Blagodatskaya et al. (2014)
66,4.837816123583153,,DNA,Blagodatskaya et al. (2014)
67,4.984095999394446,,DNA,Blagodatskaya et al. (2014)
68,5.140967266514409,,DNA,Blagodatskaya et al. (2014)
69,5.2901141170346255,,DNA,Blagodatskaya et al. (2014)
70,5.469433274657423,,DNA,Blagodatskaya et al. (2014)
71,5.621052421653549,,DNA,Blagodatskaya et al. (2014)
72,5.804102909617831,,DNA,Blagodatskaya et al. (2014)
73,5.985593714231749,,DNA,Blagodatskaya et al. (2014)
74,6.157730945091587,,DNA,Blagodatskaya et al. (2014)
75,6.34924180048399,6.58436114918147,DNA,Blagodatskaya et al. (2014)
76,6.553721188328615,,DNA,Blagodatskaya et al. (2014)
77,6.748197318797189,,DNA,Blagodatskaya et al. (2014)
78,0.0,0.0,CO2,Blagodatskaya et al. (2014)
79,3.214794160364565,0.579549493937988,CO2,Blagodatskaya et al. (2014)
80,5.073403647446373,0.770631414101092,CO2,Blagodatskaya et al. (2014)
81,6.988346698614641,1.15791703785436,CO2,Blagodatskaya et al. (2014)
82,8.883194077039471,1.15299224609757,CO2,Blagodatskaya et al. (2014)
83,10.831453212092242,1.93288226870144,CO2,Blagodatskaya et al. (2014)
84,12.67206541435012,1.9283514602852,CO2,Blagodatskaya et al. (2014)
85,14.809831680019242,2.51184078762864,CO2,Blagodatskaya et al. (2014)
86,16.924085812517973,2.70311969946199,CO2,Blagodatskaya et al. (2014)
87,19.097609206803668,3.28680601847572,CO2,Blagodatskaya et al. (2014)
88,21.42284598745347,3.87029534581915,CO2,Blagodatskaya et al. (2014)
89,23.536458394778062,4.65057935176354,CO2,Blagodatskaya et al. (2014)
90,25.991719879583925,5.23406867910696,CO2,Blagodatskaya et al. (2014)
91,28.22366514371614,6.01435268505137,CO2,Blagodatskaya et al. (2014)
92,30.917711997741765,7.38245983508516,CO2,Blagodatskaya et al. (2014)
93,33.38130828245392,8.35875055294946,CO2,Blagodatskaya et al. (2014)
94,36.01840713219214,10.1196590935041,CO2,Blagodatskaya et al. (2014)
95,38.83972351520188,12.0765743459786,CO2,Blagodatskaya et al. (2014)
96,41.51710923131869,14.8186983961544,CO2,Blagodatskaya et al. (2014)
97,44.3825412165508,17.75682915825,CO2,Blagodatskaya et al. (2014)
98,47.20852334710196,21.8723791335569,CO2,Blagodatskaya et al. (2014)
99,50.10982809338666,26.9689476268145,CO2,Blagodatskaya et al. (2014)
100,53.33982004063674,33.830955469043,CO2,Blagodatskaya et al. (2014)
101,56.532698821326285,41.6741788208927,CO2,Blagodatskaya et al. (2014)
102,59.94586782156999,51.4792422169736,CO2,Blagodatskaya et al. (2014)
103,63.181971270146285,62.2657181143459,CO2,Blagodatskaya et al. (2014)
104,66.50172489299021,74.2294162332591,CO2,Blagodatskaya et al. (2014)
105,70.050373670989,85.996713656912,CO2,Blagodatskaya et al. (2014)
106,73.8407606655275,95.8017770529929,CO2,Blagodatskaya et al. (2014)
107,77.58296996775665,103.056389294072,CO2,Blagodatskaya et al. (2014)
108,81.26696636635866,108.15295778733,CO2,Blagodatskaya et al. (2014)
109,85.36061455994873,111.875706372116,CO2,Blagodatskaya et al. (2014)
110,89.23544891361355,114.617830422291,CO2,Blagodatskaya et al. (2014)
111,93.3711135441866,116.771146370026,CO2,Blagodatskaya et al. (2014)
112,97.78108562500184,119.120469029681,CO2,Blagodatskaya et al. (2014)
