,Simulation,Observation,Variable,Study
60,2.1786592304337007,6.49827282310138,CO2,Marstorp and Witter (1999)
61,2.2977734507059457,6.81925821001246,CO2,Marstorp and Witter (1999)
62,2.357317283244287,7.05303393220556,CO2,Marstorp and Witter (1999)
63,2.446616002332442,7.26029728613466,CO2,Marstorp and Witter (1999)
64,2.5954005016862127,7.41260698189923,CO2,Marstorp and Witter (1999)
65,2.7441245292664016,7.54194355675537,CO2,Marstorp and Witter (1999)
66,2.9225101168325076,7.67134028608546,CO2,Marstorp and Witter (1999)
67,3.13050651822073,7.79195000633347,CO2,Marstorp and Witter (1999)
68,3.278992638216831,7.90888521122895,CO2,Marstorp and Witter (1999)
69,3.5460851787346948,8.03555827965568,CO2,Marstorp and Witter (1999)
70,3.9906833455917856,8.14378063415918,CO2,Marstorp and Witter (1999)
71,4.6709123665226215,8.24401963062133,CO2,Marstorp and Witter (1999)
72,5.995713519664291,8.39189142211409,CO2,Marstorp and Witter (1999)
73,7.019535797634588,8.5462248862519,CO2,Marstorp and Witter (1999)
74,8.007629002190095,8.74758307598931,CO2,Marstorp and Witter (1999)
75,8.988456814128725,8.94949841073534,CO2,Marstorp and Witter (1999)
76,9.961125841249794,9.17575657421306,CO2,Marstorp and Witter (1999)
77,11.878324526152637,9.34629466696939,CO2,Marstorp and Witter (1999)
78,12.793422538757326,9.53297086831751,CO2,Marstorp and Witter (1999)
79,13.724545809688117,9.69567726232789,CO2,Marstorp and Witter (1999)
80,14.669635178463203,9.87323289962733,CO2,Marstorp and Witter (1999)
81,15.573684545765234,10.1125087777154,CO2,Marstorp and Witter (1999)
82,5.16875813885731,5.16875813885731,Flush,Marstorp and Witter (1999)
83,5.193920807850042,,Flush,Marstorp and Witter (1999)
84,5.223400489328361,14.9418265863967,Flush,Marstorp and Witter (1999)
85,5.253013357243339,,Flush,Marstorp and Witter (1999)
86,5.278502195350035,13.32497246421592,Flush,Marstorp and Witter (1999)
87,5.304089558640181,,Flush,Marstorp and Witter (1999)
88,5.321202690684252,,Flush,Marstorp and Witter (1999)
89,5.34265601887261,8.65833424738533,Flush,Marstorp and Witter (1999)
90,5.355561105267399,,Flush,Marstorp and Witter (1999)
91,5.364178307492029,,Flush,Marstorp and Witter (1999)
92,5.377124856583121,,Flush,Marstorp and Witter (1999)
93,5.390096335151363,,Flush,Marstorp and Witter (1999)
94,5.398757856445793,14.44809864078266,Flush,Marstorp and Witter (1999)
95,5.411770970568464,,Flush,Marstorp and Witter (1999)
96,5.420460284907739,,Flush,Marstorp and Witter (1999)
97,5.43787233725097,,Flush,Marstorp and Witter (1999)
98,5.446595098295836,,Flush,Marstorp and Witter (1999)
99,5.4597001908557505,10.90170185862697,Flush,Marstorp and Witter (1999)
100,5.4684509033580655,,Flush,Marstorp and Witter (1999)
101,5.481597977099281,,Flush,Marstorp and Witter (1999)
102,5.499166678523385,,Flush,Marstorp and Witter (1999)
103,5.507967885043522,,Flush,Marstorp and Witter (1999)
104,5.521190796961855,10.15621462063184,Flush,Marstorp and Witter (1999)
105,5.543285351773691,,Flush,Marstorp and Witter (1999)
106,5.565450522759845,,Flush,Marstorp and Witter (1999)
107,5.59214219436689,,Flush,Marstorp and Witter (1999)
108,5.623411740616879,,Flush,Marstorp and Witter (1999)
109,5.64583261749132,,Flush,Marstorp and Witter (1999)
110,5.686370350889478,,Flush,Marstorp and Witter (1999)
111,5.754450463132837,10.34730691686277,Flush,Marstorp and Witter (1999)
112,5.8601054679139395,,Flush,Marstorp and Witter (1999)
113,6.071312778825704,9.732157562527451,Flush,Marstorp and Witter (1999)
114,6.239762504092545,,Flush,Marstorp and Witter (1999)
115,6.406961723766733,,Flush,Marstorp and Witter (1999)
116,6.5777262314885405,,Flush,Marstorp and Witter (1999)
117,6.752109014528558,,Flush,Marstorp and Witter (1999)
118,7.111934636777952,,Flush,Marstorp and Witter (1999)
119,7.291964559883503,,Flush,Marstorp and Witter (1999)
120,7.48120743131318,,Flush,Marstorp and Witter (1999)
121,7.680045201154646,,Flush,Marstorp and Witter (1999)
122,7.877157195608197,8.21600715729911,Flush,Marstorp and Witter (1999)
123,1.05634021338326,1.05634021338326,DNA,Marstorp and Witter (1999)
124,1.0608403665026847,,DNA,Marstorp and Witter (1999)
125,1.0661159859092402,1.05106510620032,DNA,Marstorp and Witter (1999)
126,1.0714191309662202,,DNA,Marstorp and Witter (1999)
127,1.075986693972384,1.1038161780297,DNA,Marstorp and Witter (1999)
128,1.0805746637755784,,DNA,Marstorp and Witter (1999)
129,1.0836446895874572,,DNA,Marstorp and Witter (1999)
130,1.0874950681692954,1.14074192831026,DNA,Marstorp and Witter (1999)
131,1.0898121657879924,,DNA,Marstorp and Witter (1999)
132,1.0913597668782422,,DNA,Marstorp and Witter (1999)
133,1.0936854805261542,,DNA,Marstorp and Witter (1999)
134,1.0960163782013566,,DNA,Marstorp and Witter (1999)
135,1.097573195349095,1.33592089407895,DNA,Marstorp and Witter (1999)
136,1.0999127571555778,,DNA,Marstorp and Witter (1999)
137,1.1014753604467762,,DNA,Marstorp and Witter (1999)
138,1.1046075305578005,,DNA,Marstorp and Witter (1999)
139,1.1061771038428612,,DNA,Marstorp and Witter (1999)
140,1.1085358331673119,1.62605178914052,DNA,Marstorp and Witter (1999)
141,1.1101112370481563,,DNA,Marstorp and Witter (1999)
142,1.1124787274922476,,DNA,Marstorp and Witter (1999)
143,1.1156435831457316,,DNA,Marstorp and Witter (1999)
144,1.1172295333402633,,DNA,Marstorp and Witter (1999)
145,1.1196128707870063,1.59967625322583,DNA,Marstorp and Witter (1999)
146,1.123596892919917,,DNA,Marstorp and Witter (1999)
147,1.1275957008623994,,DNA,Marstorp and Witter (1999)
148,1.1324138601812992,,DNA,Marstorp and Witter (1999)
149,1.1380621691228363,,DNA,Marstorp and Witter (1999)
150,1.142114633580333,,DNA,Marstorp and Witter (1999)
151,1.1494469654745028,,DNA,Marstorp and Witter (1999)
152,1.1617765226004173,1.66297753942108,DNA,Marstorp and Witter (1999)
153,1.180949378347712,,DNA,Marstorp and Witter (1999)
154,1.2194163536950708,1.68407796815283,DNA,Marstorp and Witter (1999)
155,1.2502299039060134,,DNA,Marstorp and Witter (1999)
156,1.2809327421279526,,DNA,Marstorp and Witter (1999)
157,1.3124123084711867,,DNA,Marstorp and Witter (1999)
158,1.3446870313886614,,DNA,Marstorp and Witter (1999)
159,1.4116976585390577,,DNA,Marstorp and Witter (1999)
160,1.445437280875828,,DNA,Marstorp and Witter (1999)
161,1.481058981459319,,DNA,Marstorp and Witter (1999)
162,1.5186611062484847,,DNA,Marstorp and Witter (1999)
163,1.556116339147581,1.52054964548177,DNA,Marstorp and Witter (1999)
0,0.34358228264744306,0.42,kec,Glanville et al. (2016)
1,0.3435753590365657,0.4,kec,Glanville et al. (2016)
2,0.343561529324698,0.39,kec,Glanville et al. (2016)
3,0.3435339397882015,0.39,kec,Glanville et al. (2016)
4,0.3434790390499523,0.37,kec,Glanville et al. (2016)
5,0.3434245071237348,,kec,Glanville et al. (2016)
6,0.34326309688734624,0.37,kec,Glanville et al. (2016)
7,0.34294987037394215,0.36,kec,Glanville et al. (2016)
8,0.34155815741152445,0.29,kec,Glanville et al. (2016)
9,0.34001388895786305,0.29,kec,Glanville et al. (2016)
10,0.33882617717127844,0.28,kec,Glanville et al. (2016)
11,0.33790061239894453,0.25,kec,Glanville et al. (2016)
12,0.3371688667236052,0.25,kec,Glanville et al. (2016)
13,0.33658149256926323,0.25,kec,Glanville et al. (2016)
14,0.3361026580398196,0.29,kec,Glanville et al. (2016)
15,0.34358228264744306,,kec,Glanville et al. (2016)
16,0.343561529324698,0.38,kec,Glanville et al. (2016)
17,0.3435339397882015,0.36,kec,Glanville et al. (2016)
18,0.3434790390499523,0.35,kec,Glanville et al. (2016)
19,0.3434245071237348,0.34,kec,Glanville et al. (2016)
20,0.34326309688734624,0.33,kec,Glanville et al. (2016)
21,0.34294987037394215,0.31,kec,Glanville et al. (2016)
22,0.34155815741152445,0.31,kec,Glanville et al. (2016)
23,0.34001388895786305,0.28,kec,Glanville et al. (2016)
24,0.33882617717127844,0.28,kec,Glanville et al. (2016)
25,0.3371688667236052,0.28,kec,Glanville et al. (2016)
26,0.33658149256926323,0.26,kec,Glanville et al. (2016)
27,0.3361026580398196,0.21,kec,Glanville et al. (2016)
0,24.9791840133222,24.9791840133222,S,Bremer and van Kessel (1990)
1,22.862095874395415,13.9329999451555,S,Bremer and van Kessel (1990)
2,20.89896078951709,1.45836553371193,S,Bremer and van Kessel (1990)
3,17.391102786979708,0.0,S,Bremer and van Kessel (1990)
4,7.713305963546654,0.0,S,Bremer and van Kessel (1990)
5,0.77472941467606,0.0,S,Bremer and van Kessel (1990)
6,0.0,0.0,CO2,Bremer and van Kessel (1990)
7,1.7670497522729771,1.20691502955458,CO2,Bremer and van Kessel (1990)
8,3.3751602212899323,4.0560259189949,CO2,Bremer and van Kessel (1990)
9,6.1619551572160445,7.18213370046413,CO2,Bremer and van Kessel (1990)
10,12.93760702660284,8.88368603721322,CO2,Bremer and van Kessel (1990)
11,15.36571012037356,9.51682179042218,CO2,Bremer and van Kessel (1990)
12,0.3327015003489806,,kec,Bremer and van Kessel (1990)
13,0.3405056609999889,0.5,kec,Bremer and van Kessel (1990)
14,0.3479152968214663,0.447470817120623,kec,Bremer and van Kessel (1990)
15,0.3616215451615716,0.378599221789883,kec,Bremer and van Kessel (1990)
16,0.40338591705230775,0.359143968871595,kec,Bremer and van Kessel (1990)
17,0.4333989024799713,0.327237354085603,kec,Bremer and van Kessel (1990)
18,0.0,0.0,MBC,Bremer and van Kessel (1990)
19,0.3505997484401752,9.68272053990096,MBC,Bremer and van Kessel (1990)
20,0.7072882490589373,19.2865594460756,MBC,Bremer and van Kessel (1990)
21,1.4348702052881375,17.4525614619396,MBC,Bremer and van Kessel (1990)
22,4.401531382162387,15.9735308295718,MBC,Bremer and van Kessel (1990)
23,9.169127539657497,15.3621981681932,MBC,Bremer and van Kessel (1990)
24,24.9791840133222,24.9791840133222,S,Bremer and van Kessel (1990)
25,22.862095874395415,14.3592914088559,S,Bremer and van Kessel (1990)
26,20.89896078951709,4.48727856526747,S,Bremer and van Kessel (1990)
27,17.391102786979708,0.179491142610698,S,Bremer and van Kessel (1990)
28,7.713305963546654,0.0,S,Bremer and van Kessel (1990)
29,0.77472941467606,0.0,S,Bremer and van Kessel (1990)
30,0.0,0.0,CO2,Bremer and van Kessel (1990)
31,1.7670497522729771,1.22670052184236,CO2,Bremer and van Kessel (1990)
32,3.3751602212899323,3.957098457556,CO2,Bremer and van Kessel (1990)
33,6.1619551572160445,7.71634199223419,CO2,Bremer and van Kessel (1990)
34,12.93760702660284,9.16068292924213,CO2,Bremer and van Kessel (1990)
35,15.36571012037356,10.4071689433723,CO2,Bremer and van Kessel (1990)
36,0.3327015003489806,,kec,Bremer and van Kessel (1990)
37,0.3405056609999889,0.409727626459144,kec,Bremer and van Kessel (1990)
38,0.3479152968214663,0.389494163424124,kec,Bremer and van Kessel (1990)
39,0.3616215451615716,0.360311284046693,kec,Bremer and van Kessel (1990)
40,0.40338591705230775,0.33852140077821,kec,Bremer and van Kessel (1990)
41,0.4333989024799713,0.327237354085603,kec,Bremer and van Kessel (1990)
42,0.0,0.0,MBC,Bremer and van Kessel (1990)
43,0.3505997484401752,9.36719400499584,MBC,Bremer and van Kessel (1990)
44,0.7072882490589373,16.5257022656558,MBC,Bremer and van Kessel (1990)
45,1.4348702052881375,17.0778737017398,MBC,Bremer and van Kessel (1990)
46,4.401531382162387,15.7171655199614,MBC,Bremer and van Kessel (1990)
47,9.169127539657497,14.5536614224988,MBC,Bremer and van Kessel (1990)
48,2.49791840133222,2.49791840133222,S,Bremer and van Kessel (1990)
49,2.1760678524495285,0.0,S,Bremer and van Kessel (1990)
50,1.8894035092221078,0.0,S,Bremer and van Kessel (1990)
51,1.4104892586668036,0.0,S,Bremer and van Kessel (1990)
52,0.39151911821244395,0.0,S,Bremer and van Kessel (1990)
53,0.022853768433355758,0.0,S,Bremer and van Kessel (1990)
54,0.0,0.0,CO2,Bremer and van Kessel (1990)
55,0.17261141804200647,0.27699689202892,CO2,Bremer and van Kessel (1990)
56,0.3180376868363839,0.379881451925376,CO2,Bremer and van Kessel (1990)
57,0.5394454807897723,0.441216478017494,CO2,Bremer and van Kessel (1990)
58,0.8354618951319266,0.550036685600284,CO2,Bremer and van Kessel (1990)
59,0.5093214113735465,0.627200105522626,CO2,Bremer and van Kessel (1990)
60,0.3327015003489806,,kec,Bremer and van Kessel (1990)
61,0.3360498748659087,0.417509727626459,kec,Bremer and van Kessel (1990)
62,0.3390440613904133,0.408560311284047,kec,Bremer and van Kessel (1990)
63,0.34404538156482056,0.45875486381323,kec,Bremer and van Kessel (1990)
64,0.3540068734249802,0.488326848249027,kec,Bremer and van Kessel (1990)
65,0.3541660642130168,0.468482490272374,kec,Bremer and van Kessel (1990)
66,0.0,0.0,MBC,Bremer and van Kessel (1990)
67,0.14948112892331267,2.19685349927692,MBC,Bremer and van Kessel (1990)
68,0.29141431532356765,2.08839125290328,MBC,Bremer and van Kessel (1990)
69,0.5514912510738681,2.03514615013804,MBC,Bremer and van Kessel (1990)
70,1.2948544296001736,1.93260002629388,MBC,Bremer and van Kessel (1990)
71,2.0430588607293845,1.87146676015601,MBC,Bremer and van Kessel (1990)
0,0.0,0.0,CO2,Blagodatskaya et al. (2014)
1,4.602437481326033,0.17541160608294,CO2,Blagodatskaya et al. (2014)
2,7.045517613117512,0.539241652067532,CO2,Blagodatskaya et al. (2014)
3,9.301295537170054,0.903432998991554,CO2,Blagodatskaya et al. (2014)
4,11.8396679725664,1.45134587360493,CO2,Blagodatskaya et al. (2014)
5,14.09683595585691,1.63127374143051,CO2,Blagodatskaya et al. (2014)
6,16.63658046187224,2.17918661604387,CO2,Blagodatskaya et al. (2014)
7,18.988782066701905,2.72746079159664,CO2,Blagodatskaya et al. (2014)
8,21.43569232167711,3.27555431667971,CO2,Blagodatskaya et al. (2014)
9,23.883326791441938,3.63938436266432,CO2,Blagodatskaya et al. (2014)
10,26.425454328174396,4.37156071637616,CO2,Blagodatskaya et al. (2014)
11,28.685430482346817,5.28854250059557,CO2,Blagodatskaya et al. (2014)
12,30.945853577562435,6.20552428481498,CO2,Blagodatskaya et al. (2014)
13,33.395052017073176,7.30640824719342,CO2,Blagodatskaya et al. (2014)
14,35.84472936356557,8.40729220957189,CO2,Blagodatskaya et al. (2014)
15,38.20006607627566,10.2454107388139,CO2,Blagodatskaya et al. (2014)
16,40.65022194760152,11.8990851384877,CO2,Blagodatskaya et al. (2014)
17,43.09987241172545,14.8426038918508,CO2,Blagodatskaya et al. (2014)
18,45.36074643533114,18.5235378625472,CO2,Blagodatskaya et al. (2014)
19,47.904661061011055,22.5724568400313,CO2,Blagodatskaya et al. (2014)
20,50.25894274955735,28.4643719094395,CO2,Blagodatskaya et al. (2014)
21,52.61285942764266,35.27760437434,CO2,Blagodatskaya et al. (2014)
22,54.965475314609556,44.3019985884221,CO2,Blagodatskaya et al. (2014)
23,57.50669295939211,53.8788219388601,CO2,Blagodatskaya et al. (2014)
24,59.85887589051703,64.1930605066314,CO2,Blagodatskaya et al. (2014)
25,62.20955849712881,76.9027243026826,CO2,Blagodatskaya et al. (2014)
26,64.65507454379122,89.2436804900673,CO2,Blagodatskaya et al. (2014)
27,67.10427956979274,96.6095227417935,CO2,Blagodatskaya et al. (2014)
28,69.46221783850538,99.7374856247248,CO2,Blagodatskaya et al. (2014)
29,71.91506599954224,102.312477419891,CO2,Blagodatskaya et al. (2014)
30,74.1796945149739,104.150776599603,CO2,Blagodatskaya et al. (2014)
31,76.82191650636022,106.172616656534,CO2,Blagodatskaya et al. (2014)
32,78.99222056641148,108.011096486715,CO2,Blagodatskaya et al. (2014)
33,81.54020821519616,109.848853715018,CO2,Blagodatskaya et al. (2014)
34,83.99389463396713,111.502528114692,CO2,Blagodatskaya et al. (2014)
35,86.25897179554782,112.788036857108,CO2,Blagodatskaya et al. (2014)
36,88.71268829386696,114.257447777684,CO2,Blagodatskaya et al. (2014)
37,91.26072183961686,115.726678047789,CO2,Blagodatskaya et al. (2014)
38,93.61995162977607,117.012006139736,CO2,Blagodatskaya et al. (2014)
39,2.4848630240651,2.4848630240651,DNA,Blagodatskaya et al. (2014)
40,2.496213782046448,,DNA,Blagodatskaya et al. (2014)
41,2.5022568439268014,,DNA,Blagodatskaya et al. (2014)
42,2.5078476635526497,,DNA,Blagodatskaya et al. (2014)
43,2.51415165063773,,DNA,Blagodatskaya et al. (2014)
44,2.519768702006719,,DNA,Blagodatskaya et al. (2014)
45,2.526101899473133,,DNA,Blagodatskaya et al. (2014)
46,2.531979732645109,,DNA,Blagodatskaya et al. (2014)
47,2.538106860304607,,DNA,Blagodatskaya et al. (2014)
48,2.5442487667261124,,DNA,Blagodatskaya et al. (2014)
49,2.550641602286995,,DNA,Blagodatskaya et al. (2014)
50,2.556336789386033,2.65017752763535,DNA,Blagodatskaya et al. (2014)
51,2.562044369567982,,DNA,Blagodatskaya et al. (2014)
52,2.568241404010766,,DNA,Blagodatskaya et al. (2014)
53,2.5744530453452112,2.83546258786628,DNA,Blagodatskaya et al. (2014)
54,2.5804381797523748,,DNA,Blagodatskaya et al. (2014)
55,2.5866775680545904,,DNA,Blagodatskaya et al. (2014)
56,2.5929293234937925,,DNA,Blagodatskaya et al. (2014)
57,2.5987114938448164,,DNA,Blagodatskaya et al. (2014)
58,2.605231620497036,3.36097963241646,DNA,Blagodatskaya et al. (2014)
59,2.6112790821530774,,DNA,Blagodatskaya et al. (2014)
60,2.6173385380811096,,DNA,Blagodatskaya et al. (2014)
61,2.6234076469583947,,DNA,Blagodatskaya et al. (2014)
62,2.629977994291761,,DNA,Blagodatskaya et al. (2014)
63,2.6360732813490726,4.94527303274559,DNA,Blagodatskaya et al. (2014)
64,2.6421779159248278,,DNA,Blagodatskaya et al. (2014)
65,2.6485429625739547,,DNA,Blagodatskaya et al. (2014)
66,2.654932150731274,,DNA,Blagodatskaya et al. (2014)
67,2.661097091626784,,DNA,Blagodatskaya et al. (2014)
68,2.6675246804555464,,DNA,Blagodatskaya et al. (2014)
69,2.6734722613427575,,DNA,Blagodatskaya et al. (2014)
70,2.6804276582034237,,DNA,Blagodatskaya et al. (2014)
71,2.6861538669058507,,DNA,Blagodatskaya et al. (2014)
72,2.6928917399047583,,DNA,Blagodatskaya et al. (2014)
73,2.6993958328112355,,DNA,Blagodatskaya et al. (2014)
74,2.705413639544135,,DNA,Blagodatskaya et al. (2014)
75,2.711947525137146,6.58436114918147,DNA,Blagodatskaya et al. (2014)
76,2.718749081947045,,DNA,Blagodatskaya et al. (2014)
77,2.725061767783875,,DNA,Blagodatskaya et al. (2014)
78,0.0,0.0,CO2,Blagodatskaya et al. (2014)
79,3.9757852030529097,0.579549493937988,CO2,Blagodatskaya et al. (2014)
80,6.176945135332984,0.770631414101092,CO2,Blagodatskaya et al. (2014)
81,8.379358000147398,1.15791703785436,CO2,Blagodatskaya et al. (2014)
82,10.498228210023091,1.15299224609757,CO2,Blagodatskaya et al. (2014)
83,12.618225474135464,1.93288226870144,CO2,Blagodatskaya et al. (2014)
84,14.569605033054582,1.9283514602852,CO2,Blagodatskaya et al. (2014)
85,16.776629961407995,2.51184078762864,CO2,Blagodatskaya et al. (2014)
86,18.899871983773878,2.70311969946199,CO2,Blagodatskaya et al. (2014)
87,21.02417903536398,3.28680601847572,CO2,Blagodatskaya et al. (2014)
88,23.234571051984467,3.87029534581915,CO2,Blagodatskaya et al. (2014)
89,25.19084929521329,4.65057935176354,CO2,Blagodatskaya et al. (2014)
90,27.403330807036905,5.23406867910696,CO2,Blagodatskaya et al. (2014)
91,29.361428908425854,6.01435268505137,CO2,Blagodatskaya et al. (2014)
92,31.661129552193543,7.38245983508516,CO2,Blagodatskaya et al. (2014)
93,33.70625651982355,8.35875055294946,CO2,Blagodatskaya et al. (2014)
94,35.83753012205658,10.1196590935041,CO2,Blagodatskaya et al. (2014)
95,38.05504699992281,12.0765743459786,CO2,Blagodatskaya et al. (2014)
96,40.10286766651679,14.8186983961544,CO2,Blagodatskaya et al. (2014)
97,42.23689811943329,17.75682915825,CO2,Blagodatskaya et al. (2014)
98,44.286400453602695,21.8723791335569,CO2,Blagodatskaya et al. (2014)
99,46.33670364555441,26.9689476268145,CO2,Blagodatskaya et al. (2014)
100,48.55875164851436,33.830955469043,CO2,Blagodatskaya et al. (2014)
101,50.696187905998165,41.6741788208927,CO2,Blagodatskaya et al. (2014)
102,52.91998849160279,51.4792422169736,CO2,Blagodatskaya et al. (2014)
103,54.973495306176176,62.2657181143459,CO2,Blagodatskaya et al. (2014)
104,57.02772331967923,74.2294162332591,CO2,Blagodatskaya et al. (2014)
105,59.168294292215315,85.996713656912,CO2,Blagodatskaya et al. (2014)
106,61.39528131635505,95.8017770529929,CO2,Blagodatskaya et al. (2014)
107,63.537359315729404,103.056389294072,CO2,Blagodatskaya et al. (2014)
108,65.59442389618019,108.15295778733,CO2,Blagodatskaya et al. (2014)
109,67.82363213402705,111.875706372116,CO2,Blagodatskaya et al. (2014)
110,69.88201178374561,114.617830422291,CO2,Blagodatskaya et al. (2014)
111,72.02680191788723,116.771146370026,CO2,Blagodatskaya et al. (2014)
112,74.25806207427816,119.120469029681,CO2,Blagodatskaya et al. (2014)
